epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,1.022289856,0.784194529,0.784194529,0.568431072,0.870806811,0.784186554,0.785498489,0.780780781,0.790273556,0.790273556,0.778115502,0.865455031,256,73,69,260,43.96016312,1.805209637,0.660790733,0.878787879,0.582489879,0.164979757,0.744433198,0.582489879,0.230769231,0.230769231,0.230769231,0.230769231,0.934210526,0.203295321,142,10,10,3,7.889710188,2.625860691
12,0.855820622,0.829787234,0.829619703,0.659434453,0.908091123,0.829686532,0.833827893,0.828908555,0.83880597,0.83880597,0.820433437,0.907899137,265,58,54,281,43.43896723,1.805209637,0.845376875,0.866666667,0.540738866,0.081477733,0.762904858,0.540738866,0.153846154,0.153846154,0.153846154,0.153846154,0.927631579,0.220004212,141,11,11,2,7.905438423,2.625860691
13,0.7240495,0.866261398,0.866250924,0.732528919,0.935084072,0.866256456,0.867069486,0.864457831,0.86969697,0.86969697,0.862804878,0.931072392,283,45,43,287,43.30295134,1.805209637,0.798703555,0.884848485,0.620951417,0.233873995,0.809716599,0.616795013,0.296296296,0.285714286,0.307692308,0.307692308,0.934210526,0.25828531,142,10,9,4,7.858428001,2.625860691
14,0.54648982,0.898176292,0.898059239,0.796284074,0.959054572,0.898123349,0.900445765,0.896449704,0.904477612,0.904477612,0.891640867,0.958236911,288,35,32,303,42.96898055,1.805209637,0.656788179,0.866666667,0.575910931,0.142277598,0.79402834,0.570719016,0.214285714,0.2,0.230769231,0.230769231,0.921052632,0.189213743,140,12,10,3,8.057688713,2.625860691
15,0.413519091,0.922492401,0.92236943,0.845602584,0.977110415,0.922440631,0.924444444,0.906976744,0.942598187,0.942598187,0.902140673,0.978606011,295,32,19,312,42.9414134,1.805209637,0.879594205,0.854545455,0.534159919,0.064024919,0.736589069,0.531693472,0.142857143,0.133333333,0.153846154,0.153846154,0.914473684,0.154339385,139,13,11,2,8.056180477,2.625860691
16,0.390618403,0.928571429,0.928440622,0.856972398,0.979337773,0.92848405,0.930983847,0.929618768,0.932352941,0.932352941,0.924528302,0.978297822,294,24,23,317,43.1643219,1.805209637,0.999683599,0.878787879,0.512145749,0.028818025,0.70242915,0.512987013,0.090909091,0.111111111,0.076923077,0.076923077,0.947368421,0.14858166,144,8,12,1,7.72469759,2.625860691
17,0.349293201,0.934650456,0.935006149,0.869614336,0.983757317,0.934632188,0.933539413,0.920731707,0.946708464,0.946708464,0.923303835,0.98139555,313,26,17,302,43.13547921,1.805209637,0.968088584,0.878787879,0.476973684,-0.061555995,0.772267206,0.467741935,0,0,0,0,0.953947368,0.170321415,145,7,13,0,7.947316647,2.625860691
18,0.258885139,0.955927052,0.955602811,0.91194367,0.991253698,0.955863339,0.957540264,0.947826087,0.967455621,0.967455621,0.94375,0.991616555,302,18,11,327,42.87957478,1.805209637,0.943385878,0.890909091,0.518724696,0.050056524,0.746204453,0.520967742,0.1,0.142857143,0.076923077,0.076923077,0.960526316,0.163244854,146,6,12,1,8.033701897,2.625860691
19,0.278475379,0.949848024,0.949537551,0.899636926,0.98990936,0.949763439,0.951824818,0.944927536,0.958823529,0.958823529,0.940251572,0.990692881,299,19,14,326,43.12615609,1.805209637,0.863602082,0.890909091,0.553896761,0.127879986,0.758097166,0.561688312,0.181818182,0.222222222,0.153846154,0.153846154,0.953947368,0.165375909,145,7,11,2,7.891120911,2.625860691
20,0.196314733,0.974164134,0.974164134,0.948367696,0.994941843,0.974163597,0.974281392,0.969879518,0.978723404,0.978723404,0.969604863,0.99498671,319,10,7,322,42.94028711,1.805209637,0.852295873,0.842424242,0.527580972,0.048885235,0.784919028,0.523333333,0.133333333,0.117647059,0.153846154,0.153846154,0.901315789,0.189068118,137,15,11,2,8.115775585,2.625860691
21,0.236016262,0.951367781,0.951458374,0.903167113,0.992784353,0.951363737,0.951807229,0.93768546,0.966360856,0.966360856,0.936555891,0.992431363,310,21,11,316,42.7463057,1.805209637,1.032267455,0.872727273,0.473684211,-0.066015368,0.782135628,0.466019417,0,0,0,0,0.947368421,0.175980396,144,8,13,0,7.912047625,2.625860691
22,0.222276396,0.968085106,0.967896781,0.936118299,0.992508324,0.968038969,0.966824645,0.971428571,0.962264151,0.962264151,0.973529412,0.98972649,331,9,12,306,43.24177551,1.805209637,0.894997403,0.866666667,0.540738866,0.081477733,0.769989879,0.540738866,0.153846154,0.153846154,0.153846154,0.153846154,0.927631579,0.161815679,141,11,11,2,8.044383526,2.625860691
23,0.188732677,0.968085106,0.967985439,0.936364601,0.995149309,0.968072644,0.968703428,0.958702065,0.978915663,0.978915663,0.957055215,0.9952055,312,14,7,325,43.10949492,1.805209637,0.908989588,0.878787879,0.547317814,0.10220954,0.784412955,0.550653595,0.166666667,0.181818182,0.153846154,0.153846154,0.940789474,0.175350258,143,9,11,2,7.824048996,2.625860691
24,0.208567782,0.96656535,0.966555802,0.933146089,0.994521434,0.966564114,0.966767372,0.963855422,0.96969697,0.96969697,0.963414634,0.994853874,316,12,10,320,43.2908783,1.805209637,0.836508882,0.872727273,0.54402834,0.09135229,0.778340081,0.54557377,0.16,0.166666667,0.153846154,0.153846154,0.934210526,0.172329506,142,10,11,2,7.979559898,2.625860691
25,0.167540745,0.969604863,0.969594751,0.939189501,0.996090754,0.969594751,0.970149254,0.970149254,0.970149254,0.970149254,0.969040248,0.99677889,313,10,10,325,42.6248343,1.805209637,0.910713367,0.878787879,0.547317814,0.10220954,0.771761134,0.550653595,0.166666667,0.181818182,0.153846154,0.153846154,0.940789474,0.166549599,143,9,11,2,7.934161901,2.625860691
26,0.218091564,0.963525836,0.963450576,0.92731248,0.993093859,0.963513701,0.964179104,0.95280236,0.975830816,0.975830816,0.951070336,0.992309577,311,16,8,323,43.41683125,1.805209637,0.989624048,0.878787879,0.512145749,0.028818025,0.771508097,0.512987013,0.090909091,0.111111111,0.076923077,0.076923077,0.947368421,0.168994066,144,8,12,1,7.88427043,2.625860691
27,0.236441687,0.957446809,0.957497037,0.914756982,0.992649237,0.957369615,0.955555556,0.952531646,0.958598726,0.958598726,0.956395349,0.991653381,329,15,13,301,43.16166234,1.805209637,0.905454551,0.878787879,0.512145749,0.028818025,0.783906883,0.512987013,0.090909091,0.111111111,0.076923077,0.076923077,0.947368421,0.18237745,144,8,12,1,7.76577282,2.625860691
28,0.23245396,0.960486322,0.960407398,0.920282781,0.990990235,0.960132364,0.963888889,0.966573816,0.961218837,0.961218837,0.95959596,0.990058512,285,12,14,347,43.20147848,1.805209637,1.033335967,0.896969697,0.557186235,0.143456473,0.763663968,0.567730005,0.19047619,0.25,0.153846154,0.153846154,0.960526316,0.174140365,146,6,11,2,8.363581419,2.625860691
29,0.174199029,0.977203647,0.977781069,0.954727241,0.99570434,0.977180404,0.976452119,0.962848297,0.99044586,0.99044586,0.965116279,0.995433372,332,12,3,311,42.80276656,1.805209637,0.9217708,0.903030303,0.560475709,0.161669043,0.766700405,0.574193548,0.2,0.285714286,0.153846154,0.153846154,0.967105263,0.180472887,147,5,11,2,7.904685497,2.625860691
