epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.798124856,0.864741641,0.863084593,0.728756778,0.939346905,0.863924176,0.874471086,0.856353591,0.893371758,0.893371758,0.832797428,0.943059119,259,52,37,310,32.98577571,0.13728857,0.919228327,0.818181818,0.771050142,0.36575142,0.877483444,0.646428571,0.4,0.277777778,0.714285714,0.714285714,0.82781457,0.459785847,125,26,4,10,6.92808485,0.162397861
12,0.810304627,0.863221884,0.863313008,0.727837397,0.933624353,0.863119453,0.866863905,0.841954023,0.893292683,0.893292683,0.833333333,0.922156621,275,55,35,293,32.74241018,0.13728857,0.813834745,0.848484848,0.787606433,0.410343764,0.875591296,0.678362573,0.444444444,0.322580645,0.714285714,0.714285714,0.860927152,0.455526786,130,21,4,10,7.046077728,0.162397861
13,0.786410245,0.866261398,0.865953279,0.732800961,0.941589044,0.866111728,0.870588235,0.855491329,0.886227545,0.886227545,0.845679012,0.93843613,274,50,38,296,33.17652321,0.13728857,0.734790406,0.890909091,0.810785241,0.49127843,0.879375591,0.732335977,0.526315789,0.416666667,0.714285714,0.714285714,0.907284768,0.481525333,137,14,4,10,7.198668003,0.162397861
14,0.71982025,0.896656535,0.896382536,0.79389556,0.956595057,0.896540881,0.9,0.88184438,0.918918919,0.918918919,0.873846154,0.949176249,284,41,27,306,33.27594614,0.13728857,0.75103248,0.884848485,0.807473983,0.477921797,0.882450331,0.723764208,0.512820513,0.4,0.714285714,0.714285714,0.900662252,0.470492005,136,15,4,10,7.119167328,0.162397861
15,0.750551912,0.878419453,0.876499778,0.757557944,0.955548252,0.877595059,0.887640449,0.858695652,0.918604651,0.918604651,0.834394904,0.958167551,262,52,28,316,33.16820192,0.13728857,0.705218265,0.896969697,0.781693472,0.471051484,0.877719962,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.467637155,139,12,5,9,6.949131727,0.162397861
16,0.730808809,0.896656535,0.896656535,0.794782972,0.958084275,0.896560971,0.899705015,0.873925501,0.927051672,0.927051672,0.866261398,0.956151754,285,44,24,305,33.0549314,0.13728857,0.730630221,0.896969697,0.8140965,0.505402625,0.880321665,0.741260031,0.540540541,0.434782609,0.714285714,0.714285714,0.913907285,0.473290949,138,13,4,10,7.067031145,0.162397861
17,0.729122397,0.881458967,0.878149817,0.762442904,0.955217573,0.880022441,0.893150685,0.864721485,0.923512748,0.923512748,0.832786885,0.954596453,254,51,27,326,33.14337564,0.13728857,0.695173873,0.896969697,0.781693472,0.471051484,0.872753075,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.481136971,139,12,5,9,6.988643169,0.162397861
18,0.695070367,0.905775076,0.904789201,0.812892039,0.96361409,0.90542558,0.911174785,0.883333333,0.940828402,0.940828402,0.86875,0.959910124,278,42,20,318,32.96567583,0.13728857,0.73436054,0.896969697,0.8140965,0.505402625,0.877483444,0.741260031,0.540540541,0.434782609,0.714285714,0.714285714,0.913907285,0.475675739,138,13,4,10,7.035648346,0.162397861
19,0.708201672,0.899696049,0.9009064,0.802198709,0.958971513,0.899692342,0.900302115,0.86627907,0.937106918,0.937106918,0.864705882,0.945003524,294,46,20,298,33.11569834,0.13728857,0.708930559,0.896969697,0.8140965,0.505402625,0.877246925,0.741260031,0.540540541,0.434782609,0.714285714,0.714285714,0.913907285,0.472739524,138,13,4,10,7.118151665,0.162397861
20,0.725836771,0.893617021,0.893731056,0.787374806,0.958897021,0.89361309,0.892966361,0.884848485,0.901234568,0.901234568,0.886227545,0.955994287,296,38,32,292,33.22536802,0.13728857,0.658236541,0.903030303,0.752601703,0.45156871,0.874408704,0.723154362,0.5,0.444444444,0.571428571,0.571428571,0.933774834,0.472723472,141,10,6,8,7.107354641,0.162397861
21,0.697802262,0.896656535,0.895746926,0.792963448,0.963348023,0.896273217,0.902578797,0.889830508,0.915697674,0.915697674,0.875796178,0.96484861,275,39,29,315,33.4427371,0.13728857,0.70098415,0.896969697,0.781693472,0.471051484,0.873226112,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.475007802,139,12,5,9,7.095124483,0.162397861
22,0.688963222,0.896656535,0.897577541,0.79462586,0.965277778,0.896641257,0.895384615,0.871257485,0.920886076,0.920886076,0.874269006,0.960757273,299,43,25,291,32.86501837,0.13728857,0.67949155,0.896969697,0.781693472,0.471051484,0.876064333,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.476085162,139,12,5,9,7.172245264,0.162397861
23,0.693733012,0.910334347,0.910778986,0.821614928,0.96561206,0.910334139,0.91047041,0.890207715,0.931677019,0.931677019,0.889880952,0.952584831,299,37,22,300,33.04505038,0.13728857,0.682376046,0.896969697,0.781693472,0.471051484,0.877010407,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.477787154,139,12,5,9,6.936605215,0.162397861
24,0.69475884,0.904255319,0.905287771,0.809620172,0.960656573,0.904205537,0.902021773,0.878787879,0.926517572,0.926517572,0.884057971,0.942779004,305,40,23,290,33.10154629,0.13728857,0.670538975,0.896969697,0.749290445,0.435246103,0.876300851,0.713804714,0.484848485,0.421052632,0.571428571,0.571428571,0.927152318,0.469934193,140,11,6,8,7.198974133,0.162397861
25,0.713185641,0.890577508,0.890929255,0.781959689,0.956014047,0.890576497,0.890909091,0.872403561,0.910216718,0.910216718,0.871641791,0.95117785,292,43,29,294,32.99331975,0.13728857,0.667863624,0.896969697,0.749290445,0.435246103,0.876300851,0.713804714,0.484848485,0.421052632,0.571428571,0.571428571,0.927152318,0.470202549,140,11,6,8,7.087322474,0.162397861
26,0.699537489,0.896656535,0.896869687,0.794326721,0.960446079,0.896632661,0.898203593,0.877192982,0.920245399,0.920245399,0.873493976,0.954820436,290,42,26,300,33.1490438,0.13728857,0.676891963,0.896969697,0.781693472,0.471051484,0.876300851,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.472145686,139,12,5,9,6.990459681,0.162397861
27,0.653080438,0.91337386,0.913186488,0.827317541,0.975723446,0.913301572,0.915805022,0.898550725,0.93373494,0.93373494,0.892638037,0.972639059,291,35,22,310,32.93496132,0.13728857,0.673445533,0.896969697,0.781693472,0.471051484,0.877956481,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.476922537,139,12,5,9,6.908590555,0.162397861
28,0.692597908,0.911854103,0.910941546,0.824203766,0.962856086,0.91155914,0.916666667,0.896067416,0.938235294,0.938235294,0.883647799,0.959199838,281,37,21,319,32.98306561,0.13728857,0.676856171,0.896969697,0.781693472,0.471051484,0.877719962,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.475477984,139,12,5,9,7.1492033,0.162397861
29,0.665871076,0.905775076,0.904699484,0.810243058,0.968186678,0.905087616,0.913165266,0.908077994,0.918309859,0.918309859,0.891089109,0.971619062,270,33,29,326,32.57380867,0.13728857,0.692184044,0.896969697,0.781693472,0.471051484,0.877483444,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.47793408,139,12,5,9,7.081857204,0.162397861
30,0.70651319,0.902735562,0.903091354,0.806287036,0.957298646,0.902734664,0.903030303,0.884272997,0.922600619,0.922600619,0.88358209,0.943925899,296,39,25,298,32.71387696,0.13728857,0.684420557,0.896969697,0.781693472,0.471051484,0.877483444,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.47562491,139,12,5,9,7.026226759,0.162397861
31,0.673742724,0.90881459,0.908850702,0.817882773,0.964629527,0.908807007,0.909638554,0.898809524,0.920731707,0.920731707,0.896969697,0.961780367,296,34,26,302,33.36345053,0.13728857,0.678137735,0.896969697,0.781693472,0.471051484,0.877956481,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.478334169,139,12,5,9,7.16908145,0.162397861
32,0.679682453,0.904255319,0.904885236,0.808740689,0.969152219,0.904116908,0.900473934,0.885093168,0.916398714,0.916398714,0.893371758,0.960322459,310,37,26,285,33.15549612,0.13728857,0.66929766,0.896969697,0.781693472,0.471051484,0.878192999,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.476922537,139,12,5,9,6.938610554,0.162397861
33,0.649167781,0.904255319,0.904071487,0.808587678,0.971556886,0.904191368,0.906666667,0.897360704,0.916167665,0.916167665,0.891975309,0.969879261,289,35,28,306,32.8562429,0.13728857,0.669808481,0.896969697,0.781693472,0.471051484,0.877483444,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.477937711,139,12,5,9,7.041224718,0.162397861
34,0.689857176,0.898176292,0.898499298,0.797274922,0.967832853,0.898170412,0.898944193,0.879056047,0.919753086,0.919753086,0.877245509,0.964789686,293,41,26,298,33.33162475,0.13728857,0.670637815,0.896969697,0.781693472,0.471051484,0.877010407,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.477787154,139,12,5,9,7.110795975,0.162397861
35,0.661898887,0.917933131,0.915685203,0.836973272,0.97224719,0.917245042,0.924791086,0.894878706,0.956772334,0.956772334,0.874598071,0.972262389,272,39,15,332,32.69395542,0.13728857,0.668547413,0.896969697,0.781693472,0.471051484,0.877483444,0.728329298,0.514285714,0.428571429,0.642857143,0.642857143,0.920529801,0.477937711,139,12,5,9,6.946379185,0.162397861
36,0.702849211,0.895136778,0.896196999,0.790799432,0.955970378,0.894932693,0.890302067,0.869565217,0.912052117,0.912052117,0.88034188,0.943502131,309,42,27,280,33.07713151,0.13728857,0.661905095,0.890909091,0.745979186,0.420031488,0.877956481,0.704888712,0.470588235,0.4,0.571428571,0.571428571,0.920529801,0.478334169,139,12,6,8,7.294669867,0.162397861
