epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
16,0.038717641,0.927051672,0.927177455,0.853943912,0.977415383,0.926937597,318,26,22,292,0.929936306,0.924418605,0.115690712,0.793939394,0.781746032,0.563492063,0.847338936,0.781746032,85,17,17,46,0.73015873,0.833333333
17,0.029917529,0.949848024,0.949768861,0.899616741,0.986926775,0.949806173,303,17,16,322,0.952662722,0.946875,0.121363914,0.775757576,0.779178338,0.545438159,0.849984438,0.769108581,78,24,13,50,0.793650794,0.764705882
18,0.032350176,0.939209726,0.939338235,0.877992029,0.984412136,0.938961039,330,22,18,288,0.941176471,0.9375,0.119111726,0.806060606,0.800653595,0.594862125,0.846560847,0.796923077,84,18,14,49,0.777777778,0.823529412
19,0.030902657,0.934650456,0.934612257,0.869268695,0.986263584,0.934632188,302,22,21,313,0.937125749,0.932098765,0.126044757,0.763636364,0.772408964,0.530169601,0.851384998,0.758527524,75,27,12,51,0.80952381,0.735294118
20,0.027373481,0.948328267,0.948488045,0.896611122,0.989692057,0.94827044,323,19,15,301,0.952531646,0.944444444,0.11753469,0.793939394,0.787815126,0.569460404,0.860877684,0.784230769,83,19,15,48,0.761904762,0.81372549
21,0.023798374,0.952887538,0.95287401,0.905643276,0.992787216,0.952819431,326,16,15,301,0.952531646,0.953216374,0.131247913,0.781818182,0.784080299,0.555758519,0.861344538,0.774863554,79,23,13,50,0.793650794,0.774509804
22,0.018886475,0.96656535,0.966562569,0.933125139,0.994946042,0.966562569,315,11,11,321,0.96686747,0.966257669,0.130154478,0.781818182,0.784080299,0.555758519,0.859165889,0.774863554,79,23,13,50,0.793650794,0.774509804
23,0.021630366,0.96656535,0.966537324,0.933281608,0.993338877,0.966560407,314,14,8,322,0.975757576,0.957317073,0.127509507,0.812121212,0.808590103,0.609174935,0.858076564,0.803789942,84,18,13,50,0.793650794,0.823529412
24,0.018731639,0.963525836,0.963578239,0.927122215,0.995505026,0.963525499,318,14,10,316,0.969325153,0.957831325,0.138664022,0.781818182,0.784080299,0.555758519,0.854497354,0.774863554,79,23,13,50,0.793650794,0.774509804
25,0.021135679,0.968085106,0.967975054,0.936067045,0.992093234,0.968031279,305,11,10,332,0.970760234,0.965189873,0.139371575,0.793939394,0.79388422,0.576744582,0.854030501,0.786399634,81,21,13,50,0.793650794,0.794117647
26,0.018424258,0.97112462,0.971095836,0.942283087,0.994881602,0.971121352,323,8,11,316,0.966360856,0.975830816,0.138384918,0.787878788,0.785947712,0.562180995,0.854964208,0.779588565,81,21,14,49,0.777777778,0.794117647
27,0.019248799,0.968085106,0.968038302,0.936141501,0.994897959,0.968068512,311,11,10,326,0.970238095,0.965838509,0.141700729,0.76969697,0.774276377,0.535225596,0.854964208,0.763360507,77,25,13,50,0.793650794,0.754901961
28,0.017775724,0.968085106,0.968111644,0.936210313,0.995560668,0.968085033,318,9,12,319,0.963746224,0.972477064,0.134565735,0.775757576,0.782212885,0.550142752,0.854964208,0.770047836,77,25,12,51,0.80952381,0.754901961
29,0.018437256,0.97112462,0.971119734,0.942252526,0.995034183,0.97112402,318,10,9,321,0.972727273,0.969512195,0.135805249,0.787878788,0.78898226,0.566192114,0.854341737,0.780626781,80,22,13,50,0.793650794,0.784313725
30,0.0182633,0.969604863,0.969570847,0.939141694,0.995255272,0.969570847,308,10,10,330,0.970588235,0.968553459,0.136738484,0.793939394,0.790849673,0.572939513,0.852629941,0.785353535,82,20,14,49,0.777777778,0.803921569
31,0.021503846,0.965045593,0.964922008,0.930166401,0.992852258,0.965027418,310,14,9,325,0.973053892,0.956790123,0.135902068,0.781818182,0.784080299,0.555758519,0.85200747,0.774863554,79,23,13,50,0.793650794,0.774509804
32,0.016426886,0.969604863,0.969290573,0.939137606,0.996149752,0.969532805,335,8,12,303,0.961904762,0.976676385,0.136336099,0.787878788,0.785947712,0.562180995,0.851540616,0.779588565,81,21,14,49,0.777777778,0.794117647
33,0.017045622,0.97112462,0.970919637,0.942192345,0.996294994,0.971075919,333,8,11,306,0.965299685,0.976539589,0.13161006,0.8,0.798786181,0.587421775,0.852318705,0.792183504,82,20,13,50,0.793650794,0.803921569
34,0.017202011,0.969604863,0.969888079,0.939008972,0.995021595,0.969468341,297,8,12,341,0.966005666,0.973770492,0.142057601,0.781818182,0.784080299,0.555758519,0.849206349,0.774863554,79,23,13,50,0.793650794,0.774509804
35,0.015650696,0.968085106,0.968091999,0.936067045,0.997228007,0.968031279,332,11,10,305,0.968253968,0.967930029,0.141612112,0.8,0.792717087,0.580575715,0.847183318,0.790003471,84,18,15,48,0.761904762,0.823529412
36,0.015634207,0.975683891,0.975554939,0.951321071,0.996476138,0.975651498,333,7,9,309,0.971698113,0.979411765,0.144997425,0.76969697,0.774276377,0.535225596,0.849050731,0.763360507,77,25,13,50,0.793650794,0.754901961
37,0.019169575,0.955927052,0.955902056,0.911842027,0.995379995,0.955918805,310,15,14,319,0.957957958,0.953846154,0.138672272,0.793939394,0.79388422,0.576744582,0.852163087,0.786399634,81,21,13,50,0.793650794,0.794117647
38,0.013475952,0.981762918,0.981761401,0.963522803,0.997131163,0.981761401,320,6,6,326,0.981927711,0.981595092,0.141504535,0.775757576,0.782212885,0.550142752,0.852629941,0.770047836,77,25,12,51,0.80952381,0.754901961
39,0.020292356,0.975683891,0.975846349,0.951411207,0.993254177,0.975669505,329,10,6,313,0.981191223,0.970501475,0.132112105,0.76969697,0.774276377,0.535225596,0.855119826,0.763360507,77,25,13,50,0.793650794,0.754901961
40,0.017453509,0.965045593,0.964894601,0.930060107,0.996278661,0.965009953,307,13,10,328,0.970414201,0.959375,0.13004096,0.818181818,0.810457516,0.617370476,0.856987239,0.808555074,86,16,14,49,0.777777778,0.843137255
41,0.015040313,0.977203647,0.977227081,0.954334928,0.996066454,0.977165199,335,8,7,308,0.977777778,0.976676385,0.136756444,0.806060606,0.7945845,0.589169001,0.854186119,0.7945845,86,16,16,47,0.746031746,0.843137255
42,0.014130057,0.977203647,0.9774075,0.954270526,0.997805247,0.977114795,301,6,9,342,0.974358974,0.980456026,0.138698567,0.76969697,0.774276377,0.535225596,0.85200747,0.763360507,77,25,13,50,0.793650794,0.754901961
43,0.014617816,0.965045593,0.964888642,0.929919385,0.997666343,0.964957453,334,11,12,301,0.961661342,0.968115942,0.138200732,0.775757576,0.776143791,0.541038183,0.855119826,0.768091168,79,23,14,49,0.777777778,0.774509804
44,0.015036412,0.980243161,0.980170181,0.960442524,0.997031077,0.980218992,334,6,7,311,0.977987421,0.982352941,0.135356819,0.775757576,0.776143791,0.541038183,0.853719265,0.768091168,79,23,14,49,0.777777778,0.774509804
45,0.017588033,0.97112462,0.971087288,0.942231179,0.994593595,0.971113345,313,10,9,326,0.973134328,0.969040248,0.131445733,0.757575758,0.764472456,0.515103031,0.854652972,0.751879699,75,27,13,50,0.793650794,0.735294118
46,0.013231758,0.974164134,0.974259778,0.948348622,0.998225131,0.974154045,327,10,7,314,0.978193146,0.970326409,0.144583301,0.787878788,0.785947712,0.562180995,0.850918145,0.779588565,81,21,14,49,0.777777778,0.794117647
47,0.018691292,0.97112462,0.971292419,0.942345312,0.993991329,0.971116548,314,7,12,325,0.964391691,0.978193146,0.139558575,0.763636364,0.769374416,0.52511558,0.849361967,0.757617989,76,26,13,50,0.793650794,0.745098039
48,0.014924175,0.972644377,0.972725257,0.945450514,0.997371387,0.972644377,320,12,6,320,0.981595092,0.963855422,0.135260434,0.775757576,0.779178338,0.545438159,0.855897915,0.769108581,78,24,13,50,0.793650794,0.764705882
49,0.014350121,0.978723404,0.978476085,0.957307188,0.997580645,0.978644486,302,8,6,342,0.982758621,0.974193548,0.138826592,0.76969697,0.774276377,0.535225596,0.854186119,0.763360507,77,25,13,50,0.793650794,0.754901961
50,0.010773506,0.986322188,0.986338646,0.972645838,0.999011319,0.98632064,321,4,5,328,0.984984985,0.987692308,0.137391302,0.757575758,0.764472456,0.515103031,0.855275444,0.751879699,75,27,13,50,0.793650794,0.735294118
51,0.011412127,0.980243161,0.98011088,0.960687903,0.998803419,0.980232889,315,10,3,330,0.990990991,0.969230769,0.13355635,0.787878788,0.78898226,0.566192114,0.856676004,0.780626781,80,22,13,50,0.793650794,0.784313725
52,0.012400952,0.983282675,0.983111358,0.966558012,0.997974473,0.983258508,336,4,7,311,0.977987421,0.988235294,0.140280382,0.763636364,0.769374416,0.52511558,0.857609711,0.757617989,76,26,13,50,0.793650794,0.745098039
53,0.01550456,0.96656535,0.966550207,0.933100414,0.996825089,0.966550207,311,11,11,325,0.967261905,0.965838509,0.144181519,0.775757576,0.779178338,0.545438159,0.854497354,0.769108581,78,24,13,50,0.793650794,0.764705882
54,0.014706102,0.981762918,0.981838526,0.963516688,0.996888322,0.98174926,332,7,5,314,0.984326019,0.979351032,0.138484582,0.775757576,0.779178338,0.545438159,0.853874883,0.769108581,78,24,13,50,0.793650794,0.764705882
55,0.019703547,0.965045593,0.965030754,0.929919385,0.993237735,0.964957453,334,12,11,301,0.96474359,0.965317919,0.137390696,0.775757576,0.779178338,0.545438159,0.855742297,0.769108581,78,24,13,50,0.793650794,0.764705882
56,0.01547657,0.972644377,0.972826087,0.945442472,0.996547804,0.972640333,324,12,6,316,0.98136646,0.964285714,0.137961353,0.763636364,0.769374416,0.52511558,0.856831622,0.757617989,76,26,13,50,0.793650794,0.745098039
57,0.01497226,0.975683891,0.975568933,0.951331423,0.996851333,0.975656678,310,9,7,332,0.979351032,0.971786834,0.138062749,0.793939394,0.79388422,0.576744582,0.855742297,0.786399634,81,21,13,50,0.793650794,0.794117647
58,0.014752503,0.981762918,0.981714095,0.96342819,0.996929191,0.981714095,340,6,6,306,0.980769231,0.98265896,0.135480353,0.787878788,0.78898226,0.566192114,0.856520386,0.780626781,80,22,13,50,0.793650794,0.784313725
59,0.017649977,0.977203647,0.977223688,0.954310407,0.99506876,0.977152936,337,8,7,306,0.977635783,0.976811594,0.131457384,0.8,0.798786181,0.587421775,0.85620915,0.792183504,82,20,13,50,0.793650794,0.803921569
60,0.010544116,0.981762918,0.98178912,0.96354263,0.999122256,0.981762244,321,5,7,325,0.978915663,0.984662577,0.138167025,0.806060606,0.797619048,0.591840118,0.85480859,0.795792079,85,17,15,48,0.761904762,0.833333333
