epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
11,0.081066507,0.811550152,0.811734472,0.623284597,0.891566599,0.811522292,263,58,66,271,0.804154303,0.819314642,0.140512782,0.636363636,0.690709617,0.398870628,0.844382197,0.63474026,47,55,5,58,0.920634921,0.460784314
12,0.096668497,0.761398176,0.760604042,0.52176601,0.846500481,0.760796527,267,75,82,234,0.740506329,0.780701754,0.098044952,0.8,0.783613445,0.572871078,0.885309679,0.786143514,87,15,18,45,0.714285714,0.852941176
13,0.073343132,0.811550152,0.811411411,0.623064669,0.907692308,0.811464803,274,59,65,260,0.8,0.822822823,0.09179934,0.8,0.804855275,0.595603876,0.881419234,0.794069816,80,22,11,52,0.825396825,0.784313725
14,0.054168435,0.88449848,0.8844203,0.769181785,0.956424328,0.884460053,285,42,34,297,0.897280967,0.871559633,0.093324794,0.824242424,0.815359477,0.628862314,0.883286648,0.8143982,87,15,14,49,0.777777778,0.852941176
15,0.049648874,0.899696049,0.899780021,0.799412278,0.962705191,0.899672876,291,31,35,301,0.895833333,0.903726708,0.104129401,0.824242424,0.815359477,0.628862314,0.882041706,0.8143982,87,15,14,49,0.777777778,0.852941176
16,0.041026229,0.904255319,0.904224064,0.808526566,0.974957732,0.904244482,301,30,33,294,0.899082569,0.909365559,0.112059632,0.818181818,0.819561158,0.627135292,0.878151261,0.811529089,83,19,11,52,0.825396825,0.81372549
17,0.033441881,0.943768997,0.943742204,0.887521311,0.983381843,0.943758475,315,18,19,306,0.941538462,0.945945946,0.111552427,0.824242424,0.81232493,0.626603116,0.884842826,0.813268293,88,14,15,48,0.761904762,0.862745098
18,0.032212726,0.940729483,0.940714021,0.881342456,0.985335738,0.940669051,320,20,19,299,0.940251572,0.941176471,0.115240884,0.824242424,0.81232493,0.626603116,0.882197323,0.813268293,88,14,15,48,0.761904762,0.862745098
19,0.028072739,0.949848024,0.95013317,0.899452871,0.988891673,0.94967122,332,19,14,293,0.954397394,0.945868946,0.10512888,0.818181818,0.813492063,0.620263846,0.886554622,0.809615385,85,17,13,50,0.793650794,0.833333333
20,0.028687987,0.949848024,0.949792961,0.899648288,0.988640565,0.949821948,305,17,16,320,0.952380952,0.947204969,0.114043311,0.83030303,0.832399627,0.652330647,0.885465297,0.824093817,84,18,10,53,0.841269841,0.823529412
21,0.030640646,0.948328267,0.94832779,0.89665558,0.98538895,0.94832779,311,17,17,313,0.948484848,0.948170732,0.115200021,0.8,0.801820728,0.591346045,0.877528789,0.793162393,81,21,12,51,0.80952381,0.794117647
22,0.024359927,0.951367781,0.951216356,0.902733139,0.992125111,0.951331361,304,18,14,322,0.958333333,0.944099379,0.116232726,0.824242424,0.809290383,0.62473595,0.891534392,0.812065512,89,13,16,47,0.746031746,0.87254902
23,0.021800095,0.969604863,0.969797913,0.939213515,0.992949145,0.969570847,330,12,8,308,0.974683544,0.964912281,0.115049812,0.806060606,0.800653595,0.594862125,0.892934952,0.796923077,84,18,14,49,0.777777778,0.823529412
24,0.022174492,0.955927052,0.955923846,0.9117507,0.992603865,0.955873137,326,15,14,303,0.955835962,0.95601173,0.11438527,0.806060606,0.785480859,0.583348446,0.883286648,0.79047619,89,13,19,44,0.698412698,0.87254902
25,0.019769583,0.975683891,0.975873521,0.951395055,0.994713082,0.975661405,311,6,10,331,0.970674487,0.981072555,0.111118389,0.806060606,0.806722689,0.601939937,0.885465297,0.798964362,82,20,12,51,0.80952381,0.803921569
26,0.020582705,0.965045593,0.964873277,0.929897311,0.993742589,0.964946414,300,12,11,335,0.968208092,0.961538462,0.114457127,0.812121212,0.81162465,0.612662554,0.887332711,0.804778444,83,19,12,51,0.80952381,0.81372549
27,0.020916909,0.963525836,0.963579904,0.926850565,0.993548387,0.963416329,335,13,11,299,0.964516129,0.962643678,0.11854477,0.812121212,0.81162465,0.612662554,0.882975412,0.804778444,83,19,12,51,0.80952381,0.81372549
28,0.017294812,0.968085106,0.967832847,0.936068643,0.996700449,0.968014111,303,12,9,334,0.973760933,0.961904762,0.117724348,0.812121212,0.805555556,0.606039562,0.889666978,0.802730533,85,17,14,49,0.777777778,0.833333333
29,0.018407422,0.968085106,0.968172788,0.936280694,0.995324555,0.968084443,320,13,8,317,0.975384615,0.960960961,0.125640962,0.8,0.78968254,0.577659609,0.886865857,0.788797952,85,17,16,47,0.746031746,0.833333333
30,0.018986039,0.962006079,0.962217906,0.924072647,0.995431003,0.961980701,325,15,10,308,0.968553459,0.955882353,0.112161242,0.812121212,0.81162465,0.612662554,0.88951136,0.804778444,83,19,12,51,0.80952381,0.81372549
31,0.016983673,0.96656535,0.965760547,0.932873159,0.996226047,0.966355227,292,14,8,344,0.977272727,0.954248366,0.114786961,0.812121212,0.81162465,0.612662554,0.883909119,0.804778444,83,19,12,51,0.80952381,0.81372549
32,0.016568995,0.977203647,0.977223688,0.954310407,0.996064268,0.977152936,337,8,7,306,0.977635783,0.976811594,0.119033808,0.812121212,0.81162465,0.612662554,0.884687208,0.804778444,83,19,12,51,0.80952381,0.81372549
33,0.017160663,0.972644377,0.972609034,0.944527469,0.996164702,0.972254498,281,8,10,359,0.972899729,0.972318339,0.119832449,0.812121212,0.81162465,0.612662554,0.887799564,0.804778444,83,19,12,51,0.80952381,0.81372549
34,0.014968167,0.972644377,0.97245747,0.945299571,0.996703957,0.972613762,309,11,7,331,0.979289941,0.965625,0.116720016,0.818181818,0.816526611,0.623520048,0.885620915,0.810606061,84,18,12,51,0.80952381,0.823529412
35,0.019985212,0.960486322,0.96010065,0.920968405,0.994051639,0.960404014,301,16,10,331,0.970674487,0.949526814,0.127513863,0.812121212,0.805555556,0.606039562,0.884687208,0.802730533,85,17,14,49,0.777777778,0.833333333
36,0.016635112,0.974164134,0.974177753,0.948368649,0.995606984,0.974164074,320,10,7,321,0.978658537,0.96969697,0.121755477,0.806060606,0.800653595,0.594862125,0.884375973,0.796923077,84,18,14,49,0.777777778,0.823529412
37,0.014670475,0.972644377,0.972707101,0.945274378,0.997975222,0.972628193,312,8,10,328,0.970414201,0.975,0.119670294,0.818181818,0.816526611,0.623520048,0.883286648,0.810606061,84,18,12,51,0.80952381,0.823529412
38,0.023125178,0.963525836,0.964371322,0.926808354,0.992030182,0.963259722,345,16,8,289,0.973063973,0.95567867,0.115553055,0.818181818,0.816526611,0.623520048,0.886087768,0.810606061,84,18,12,51,0.80952381,0.823529412
39,0.017141222,0.968085106,0.968102213,0.936156844,0.995956749,0.968076185,313,10,11,324,0.967164179,0.969040248,0.116348279,0.818181818,0.816526611,0.623520048,0.885154062,0.810606061,84,18,12,51,0.80952381,0.823529412
40,0.014609641,0.974164134,0.974001535,0.948305654,0.997406164,0.974132529,309,10,7,332,0.979351032,0.968652038,0.110778177,0.818181818,0.816526611,0.623520048,0.887643946,0.810606061,84,18,12,51,0.80952381,0.823529412
