epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,1.205301519,0.714719272,0.711044568,0.423447764,0.792042711,0.711557087,0.681355932,0.693103448,0.67,0.67,0.752089136,0.738767582,270,89,99,201,46.78615808,3.713774681,0.952003161,0.774390244,0.701732043,0.253819038,0.859653591,0.583670669,0.301886792,0.2,0.615384615,0.615384615,0.78807947,0.488643311,119,32,5,8,7.577117205,4.715246677
12,1.183885426,0.729893778,0.729564359,0.459128719,0.795851085,0.729564359,0.739002933,0.739002933,0.739002933,0.739002933,0.720125786,0.790494409,229,89,89,252,46.90435719,3.713774681,0.732427034,0.817073171,0.724910851,0.303115354,0.860927152,0.620721554,0.347826087,0.242424242,0.615384615,0.615384615,0.834437086,0.514670029,126,25,5,8,7.691138506,4.715246677
13,1.094875146,0.775417299,0.775333947,0.550723706,0.836020267,0.775354708,0.771604938,0.773993808,0.769230769,0.769230769,0.781437126,0.822443876,261,73,75,250,46.81965065,3.713774681,1.205055022,0.737804878,0.717014773,0.257709146,0.845899134,0.567016639,0.295081967,0.1875,0.692307692,0.692307692,0.741721854,0.503941523,112,39,4,9,7.590245247,4.715246677
14,0.936975103,0.783004552,0.782784238,0.565365031,0.869739756,0.782666252,0.774091627,0.770440252,0.777777778,0.777777778,0.787790698,0.84802159,271,73,70,245,46.38734388,3.713774681,0.611110048,0.859756098,0.748089659,0.367005515,0.887417219,0.665335818,0.41025641,0.307692308,0.615384615,0.615384615,0.880794702,0.57269623,133,18,5,8,7.642493963,4.715246677
15,0.912275549,0.816388467,0.816405386,0.632810773,0.883731855,0.816388467,0.816388467,0.812688822,0.820121951,0.820121951,0.812688822,0.861943154,269,62,59,269,53.5555706,3.713774681,0.88675684,0.798780488,0.714977076,0.280624808,0.781456954,0.604125521,0.326530612,0.222222222,0.615384615,0.615384615,0.814569536,0.530243862,123,28,5,8,7.694072723,4.715246677
16,1.032167892,0.763277693,0.763263332,0.526628537,0.844915723,0.763250981,0.765765766,0.758928571,0.772727273,0.772727273,0.753799392,0.838786537,248,81,75,255,46.98226833,3.713774681,0.729804511,0.835365854,0.734844626,0.328214486,0.837748344,0.638678091,0.372093023,0.266666667,0.615384615,0.615384615,0.854304636,0.509301895,129,22,5,8,7.617497444,4.715246677
17,1.065554747,0.761760243,0.761522713,0.522992377,0.84358343,0.761494432,0.769456681,0.770588235,0.768328446,0.768328446,0.754716981,0.817232756,240,78,79,262,47.21268511,3.713774681,0.695178202,0.798780488,0.714977076,0.280624808,0.883851248,0.604125521,0.326530612,0.222222222,0.615384615,0.615384615,0.814569536,0.615565135,123,28,5,8,7.651083708,4.715246677
18,0.955150176,0.798179059,0.797945837,0.595825728,0.869583264,0.797911022,0.805270864,0.806451613,0.804093567,0.804093567,0.791798107,0.855647177,251,66,67,275,46.68544531,3.713774681,0.720783726,0.81097561,0.756749873,0.335153799,0.883851248,0.628117914,0.367346939,0.25,0.692307692,0.692307692,0.821192053,0.578100215,124,27,4,9,7.613199234,4.715246677
19,0.938258345,0.795144158,0.795091556,0.590373466,0.872720323,0.795096976,0.791987673,0.800623053,0.783536585,0.783536585,0.806646526,0.857362312,267,64,71,257,47.08873892,3.713774681,0.81928554,0.804878049,0.718288334,0.287866942,0.844625573,0.60952381,0.333333333,0.228571429,0.615384615,0.615384615,0.821192053,0.547044268,124,27,5,8,7.718104362,4.715246677
20,0.938480255,0.79969651,0.799590013,0.599251803,0.874520914,0.799618532,0.795665635,0.798136646,0.793209877,0.793209877,0.805970149,0.871875149,270,65,67,257,46.99935317,3.713774681,0.976138326,0.780487805,0.775343861,0.338250643,0.874172185,0.612394958,0.357142857,0.23255814,0.769230769,0.769230769,0.781456954,0.551182307,118,33,3,10,7.569234848,4.715246677
21,0.945038862,0.813353566,0.813384238,0.626797344,0.878421819,0.813351847,0.813918306,0.807807808,0.820121951,0.820121951,0.806646526,0.852234846,267,64,59,269,46.67402911,3.713774681,0.71612179,0.823170732,0.763372389,0.351034058,0.857870606,0.639887938,0.382978723,0.264705882,0.692307692,0.692307692,0.834437086,0.560624416,126,25,4,9,7.642443895,4.715246677
22,0.929720779,0.814871017,0.814082587,0.627571725,0.879199362,0.81375556,0.828169014,0.83286119,0.823529412,0.823529412,0.804635762,0.873084197,243,59,63,294,46.97369981,3.713774681,0.945968261,0.798780488,0.750127356,0.32031278,0.874936322,0.616903801,0.352941176,0.236842105,0.692307692,0.692307692,0.80794702,0.563495025,122,29,4,9,7.516305447,4.715246677
23,0.868222794,0.820940819,0.821400925,0.642849245,0.894174945,0.820940407,0.821212121,0.801775148,0.841614907,0.841614907,0.801186944,0.86602404,270,67,51,271,46.7883985,3.713774681,0.863667192,0.81097561,0.756749873,0.335153799,0.850229241,0.628117914,0.367346939,0.25,0.692307692,0.692307692,0.821192053,0.541513453,124,27,4,9,7.62032795,4.715246677
24,0.900328179,0.804248862,0.804549393,0.60891361,0.88303471,0.804232634,0.80245023,0.789156627,0.816199377,0.816199377,0.792899408,0.866426922,268,70,59,262,46.73724008,3.713774681,0.739478062,0.829268293,0.731533367,0.319519278,0.817116658,0.632522407,0.363636364,0.258064516,0.615384615,0.615384615,0.847682119,0.532530166,128,23,5,8,7.547889233,4.715246677
25,0.91657444,0.817905918,0.817949852,0.63586456,0.883136204,0.817902144,0.817073171,0.812121212,0.82208589,0.82208589,0.813813814,0.842955326,271,62,58,268,47.81096554,3.713774681,0.610767684,0.841463415,0.703005604,0.295771283,0.868568518,0.629861111,0.35,0.259259259,0.538461538,0.538461538,0.867549669,0.579714046,131,20,6,7,7.719007969,4.715246677
26,0.887439558,0.817905918,0.818057859,0.636045401,0.890307721,0.817902144,0.818731118,0.828746177,0.808955224,0.808955224,0.827160494,0.878909092,268,56,64,271,47.00395656,3.713774681,0.834249635,0.798780488,0.750127356,0.32031278,0.865511971,0.616903801,0.352941176,0.236842105,0.692307692,0.692307692,0.80794702,0.582267256,122,29,4,9,7.577660799,4.715246677
27,0.850597926,0.792109256,0.791758809,0.584050636,0.89244711,0.791877307,0.798825257,0.788405797,0.80952381,0.80952381,0.773993808,0.886439914,250,73,64,272,46.97215915,3.713774681,0.882409162,0.792682927,0.746816098,0.313239352,0.876719307,0.61148272,0.346153846,0.230769231,0.692307692,0.692307692,0.801324503,0.572258297,121,30,4,9,7.76158905,4.715246677
28,0.938320533,0.823975721,0.823571955,0.648189836,0.877321725,0.823722029,0.830409357,0.813753582,0.847761194,0.847761194,0.799382716,0.856478426,259,65,51,284,47.00151777,3.713774681,0.718907904,0.841463415,0.773306164,0.37716632,0.853795211,0.658770807,0.409090909,0.290322581,0.692307692,0.692307692,0.854304636,0.569886078,129,22,4,9,7.714185238,4.715246677
29,0.810626815,0.831562974,0.831994028,0.663988057,0.909274379,0.831562974,0.831562974,0.850931677,0.81305638,0.81305638,0.850931677,0.902690082,274,48,63,274,46.55846405,3.713774681,0.794884211,0.804878049,0.753438614,0.327612307,0.861181864,0.622446043,0.36,0.243243243,0.692307692,0.692307692,0.814569536,0.581763146,123,28,4,9,7.590852499,4.715246677
30,0.813727801,0.827010622,0.826728102,0.653269234,0.906147851,0.826626973,0.818471338,0.815873016,0.821086262,0.821086262,0.832369942,0.881660513,288,58,56,257,46.86626101,3.713774681,0.739537789,0.835365854,0.769994906,0.368115209,0.879011717,0.65229682,0.4,0.28125,0.692307692,0.692307692,0.847682119,0.581862975,128,23,4,9,7.683048964,4.715246677
31,0.851301922,0.834597876,0.83491774,0.67074436,0.893950699,0.834523192,0.838038633,0.812680115,0.865030675,0.865030675,0.804804805,0.872030225,268,65,44,282,47.19326472,3.713774681,0.786854117,0.798780488,0.750127356,0.32031278,0.881304126,0.616903801,0.352941176,0.236842105,0.692307692,0.692307692,0.80794702,0.585776926,122,29,4,9,7.555810928,4.715246677
32,0.900589004,0.827010622,0.827473874,0.654996039,0.885922554,0.827010224,0.827272727,0.807692308,0.847826087,0.847826087,0.807121662,0.857492104,272,65,49,273,46.56433654,3.713774681,0.647560548,0.847560976,0.741467142,0.346736625,0.870606215,0.651567944,0.390243902,0.285714286,0.615384615,0.615384615,0.867549669,0.598289424,131,20,5,8,7.592190742,4.715246677
33,0.819231976,0.825493171,0.824695577,0.64754346,0.902444718,0.823615116,0.841815681,0.852367688,0.831521739,0.831521739,0.817869416,0.901553776,238,53,62,306,46.55380869,3.713774681,0.704787273,0.829268293,0.766683647,0.35941311,0.876719307,0.646006784,0.391304348,0.272727273,0.692307692,0.692307692,0.841059603,0.580800939,127,24,4,9,7.73415494,4.715246677
34,0.817834496,0.825493171,0.826442662,0.65333718,0.906019543,0.825478704,0.827067669,0.797101449,0.859375,0.859375,0.793510324,0.873760965,269,70,45,275,46.74394727,3.713774681,0.719602922,0.829268293,0.731533367,0.319519278,0.857870606,0.632522407,0.363636364,0.258064516,0.615384615,0.615384615,0.847682119,0.567715157,128,23,5,8,7.493705273,4.715246677
