epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
11,0.071612948,0.839150228,0.838506108,0.677631437,0.918353508,0.838745868,293,50,56,260,0.82278481,0.854227405,0.153854835,0.701219512,0.658602151,0.340167751,0.78115117,0.663357212,85,17,32,30,0.483870968,0.833333333
12,0.075238065,0.833080425,0.833015443,0.666030886,0.915413534,0.833015443,268,55,55,281,0.836309524,0.829721362,0.157210454,0.713414634,0.652593295,0.361187325,0.784788109,0.656000357,92,10,37,25,0.403225806,0.901960784
13,0.061144656,0.874051593,0.874170996,0.748569568,0.942434877,0.874041152,291,36,47,285,0.858433735,0.889908257,0.113847135,0.725609756,0.725648324,0.440327604,0.827324478,0.716753022,74,28,17,45,0.725806452,0.725490196
14,0.041122677,0.922610015,0.921825353,0.844798546,0.974876228,0.922294384,283,29,22,325,0.936599424,0.907051282,0.105560242,0.780487805,0.766603416,0.533206831,0.847406705,0.766603416,84,18,18,44,0.709677419,0.823529412
15,0.040338561,0.919575114,0.919663749,0.839250188,0.97508982,0.919572151,301,24,29,305,0.913173653,0.926153846,0.11430089,0.737804878,0.735452245,0.460848432,0.830645161,0.728089454,76,26,17,45,0.725806452,0.745098039
16,0.033748741,0.939301973,0.939339049,0.878540431,0.982264012,0.939261553,318,21,19,301,0.940625,0.938053097,0.122478461,0.713414634,0.728494624,0.443221028,0.8314358,0.709515734,68,34,13,49,0.790322581,0.666666667
17,0.03029356,0.931714719,0.931720212,0.863432472,0.986510758,0.93171409,308,23,22,306,0.932926829,0.930513595,0.12629864,0.774390244,0.758538899,0.518762163,0.839025933,0.759349593,84,18,19,43,0.693548387,0.823529412
18,0.033319393,0.924127466,0.924077042,0.848294744,0.983254117,0.924113312,309,23,27,300,0.917431193,0.930722892,0.146285531,0.780487805,0.766603416,0.533206831,0.830961417,0.766603416,84,18,18,44,0.709677419,0.823529412
19,0.029427183,0.945371775,0.945376255,0.890760714,0.986713641,0.94537165,312,17,19,311,0.942424242,0.948328267,0.151037606,0.719512195,0.73655914,0.458966536,0.81514864,0.716092127,68,34,12,50,0.806451613,0.666666667
20,0.026344681,0.95599393,0.956176254,0.912058288,0.989025627,0.95597406,308,12,17,322,0.949852507,0.9625,0.126859855,0.762195122,0.755060089,0.503205251,0.837919039,0.75084726,80,22,17,45,0.725806452,0.784313725
21,0.018771472,0.966616085,0.966670658,0.9335133,0.99543604,0.966614163,316,15,7,321,0.978658537,0.954682779,0.137173445,0.774390244,0.745888678,0.509876545,0.839342188,0.752275975,88,14,23,39,0.629032258,0.862745098
22,0.020465038,0.963581184,0.963672379,0.927225168,0.994177262,0.963577074,314,10,14,321,0.958208955,0.969135802,0.13685639,0.725609756,0.719323213,0.430848096,0.820366856,0.714031077,76,26,19,43,0.693548387,0.745098039
23,0.020032036,0.965098634,0.965131167,0.930236628,0.993593641,0.965098313,317,10,13,319,0.960843373,0.96941896,0.139343327,0.75,0.742093612,0.47762383,0.828273245,0.738070196,79,23,18,44,0.709677419,0.774509804
24,0.020735016,0.971168437,0.971345094,0.942429639,0.993110472,0.971158874,326,12,7,314,0.978193146,0.964497041,0.142893698,0.75,0.72944339,0.46363992,0.826217584,0.731544696,83,19,22,40,0.64516129,0.81372549
25,0.01456892,0.97723824,0.977420544,0.954841087,0.996402579,0.97723824,322,3,12,322,0.964071856,0.990769231,0.14135406,0.737804878,0.73228969,0.456320009,0.824161923,0.726740807,77,25,18,44,0.709677419,0.754901961
26,0.016612304,0.965098634,0.965244669,0.930051175,0.996373397,0.965005483,335,13,10,301,0.967845659,0.962643678,0.137963315,0.762195122,0.736084756,0.484952585,0.833175206,0.740916272,86,16,23,39,0.629032258,0.843137255
27,0.014626694,0.971168437,0.971504454,0.942522293,0.997537764,0.971151431,312,6,13,328,0.961876833,0.981132075,0.134640691,0.75,0.72944339,0.46363992,0.829854522,0.731544696,83,19,22,40,0.64516129,0.81372549
28,0.013357374,0.97875569,0.97874742,0.95749484,0.997760946,0.97874742,316,7,7,329,0.979166667,0.978328173,0.138394322,0.737804878,0.729127135,0.45204241,0.830170778,0.725293132,78,24,19,43,0.693548387,0.764705882
29,0.018189528,0.968133536,0.968151575,0.936242757,0.994691929,0.968119147,326,11,10,312,0.968944099,0.96735905,0.135530511,0.75,0.726280835,0.460833861,0.8314358,0.729644968,84,18,23,39,0.629032258,0.823529412
30,0.015282794,0.974203338,0.974180229,0.948158591,0.996829232,0.974077031,344,9,8,298,0.973856209,0.974504249,0.136345875,0.737804878,0.729127135,0.45204241,0.83001265,0.725293132,78,24,19,43,0.693548387,0.764705882
31,0.014489009,0.97723824,0.977248443,0.954479303,0.997494565,0.977237401,320,7,8,324,0.975903614,0.978593272,0.135417817,0.743902439,0.721378874,0.449050487,0.829854522,0.724038462,83,19,23,39,0.629032258,0.81372549
32,0.01951248,0.963581184,0.963532934,0.927159827,0.994947029,0.963571034,323,11,13,312,0.96,0.967065868,0.14275584,0.731707317,0.724225174,0.441387696,0.829222011,0.71965812,77,25,19,43,0.693548387,0.754901961
33,0.017460609,0.971168437,0.97061223,0.941958276,0.995457411,0.970958726,348,8,11,292,0.96369637,0.97752809,0.139008508,0.737804878,0.725964579,0.448014446,0.825743201,0.723743487,79,23,20,42,0.677419355,0.774509804
34,0.015292234,0.97723824,0.97693139,0.954365377,0.996462351,0.977162304,303,9,6,341,0.982708934,0.971153846,0.146307782,0.743902439,0.737191651,0.466912232,0.828115117,0.732400932,78,24,18,44,0.709677419,0.764705882
