epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.829130185,0.860182371,0.8595958,0.719444978,0.924326102,0.859714498,0.851612903,0.854368932,0.848874598,0.848874598,0.870317003,0.909431988,302,45,47,264,34.8666296,0.136739254,0.840479445,0.83030303,0.626518219,0.190126438,0.836032389,0.583633742,0.263157895,0.2,0.384615385,0.384615385,0.868421053,0.353321774,132,20,8,5,6.99936533,0.161299229
12,0.838165856,0.844984802,0.84351863,0.688878141,0.918340021,0.844155482,0.855524079,0.841225627,0.870317003,0.870317003,0.816720257,0.928547857,254,57,45,302,34.02728224,0.136739254,0.822678559,0.848484848,0.63638664,0.216180211,0.825657895,0.600484262,0.285714286,0.227272727,0.384615385,0.384615385,0.888157895,0.344229367,135,17,8,5,6.967064142,0.161299229
13,0.788227811,0.864741641,0.864590273,0.729096221,0.928973277,0.864546108,0.869692533,0.870967742,0.868421053,0.868421053,0.860759494,0.930806024,272,44,45,297,33.54140162,0.136739254,0.765547711,0.854545455,0.604504049,0.176401938,0.836032389,0.584731544,0.25,0.210526316,0.307692308,0.307692308,0.901315789,0.371706702,137,15,9,4,7.149421215,0.161299229
14,0.777068585,0.866261398,0.866256228,0.732417675,0.938036736,0.866200828,0.863354037,0.860681115,0.866043614,0.866043614,0.866468843,0.939120281,292,45,43,278,33.3739121,0.136739254,0.724732982,0.866666667,0.611082996,0.196886406,0.824898785,0.596666667,0.266666667,0.235294118,0.307692308,0.307692308,0.914473684,0.364122067,139,13,9,4,7.081175804,0.161299229
15,0.777034951,0.873860182,0.87377237,0.747949101,0.932864917,0.873810927,0.876304024,0.864705882,0.888217523,0.888217523,0.859327217,0.91322565,281,46,37,294,33.3997879,0.136739254,0.759349096,0.854545455,0.604504049,0.176401938,0.831477733,0.584731544,0.25,0.210526316,0.307692308,0.307692308,0.901315789,0.374115383,137,15,9,4,7.083077431,0.161299229
16,0.729504744,0.88449848,0.883780155,0.76837191,0.949761541,0.884111976,0.877419355,0.885993485,0.869009585,0.869009585,0.898550725,0.947313406,310,35,41,272,32.83475399,0.136739254,0.78075222,0.842424242,0.597925101,0.158316654,0.837044534,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.373440579,135,17,9,4,7.193053961,0.161299229
17,0.742264224,0.881458967,0.881462788,0.762826859,0.943920612,0.88140528,0.878881988,0.876160991,0.881619938,0.881619938,0.881305638,0.934435846,297,40,38,283,33.16443801,0.136739254,0.709605502,0.872727273,0.61437247,0.208253275,0.827935223,0.603047314,0.275862069,0.25,0.307692308,0.307692308,0.921052632,0.367808952,140,12,9,4,7.045826435,0.161299229
18,0.728747711,0.88449848,0.884575569,0.769008996,0.956064219,0.884471797,0.886227545,0.891566265,0.880952381,0.880952381,0.888198758,0.953868544,286,36,40,296,33.31796288,0.136739254,0.785421157,0.842424242,0.633097166,0.207054266,0.840334008,0.594671202,0.277777778,0.217391304,0.384615385,0.384615385,0.881578947,0.375500343,134,18,8,5,7.000504494,0.161299229
19,0.752604223,0.872340426,0.872222376,0.744444753,0.942685938,0.872222376,0.876106195,0.876106195,0.876106195,0.876106195,0.868338558,0.946142366,277,42,42,297,33.72651744,0.136739254,0.769841829,0.848484848,0.63638664,0.216180211,0.837044534,0.600484262,0.285714286,0.227272727,0.384615385,0.384615385,0.888157895,0.374062642,135,17,8,5,7.078674078,0.161299229
20,0.729391815,0.876899696,0.876831015,0.753707308,0.947751952,0.876851627,0.874418605,0.875776398,0.873065015,0.873065015,0.880597015,0.938657582,295,40,41,282,33.53306317,0.136739254,0.759615929,0.842424242,0.597925101,0.158316654,0.836032389,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.373276742,135,17,9,4,7.506634712,0.161299229
21,0.733972989,0.867781155,0.86787512,0.735393083,0.947618254,0.867646345,0.871870398,0.878338279,0.865497076,0.865497076,0.870253165,0.955205032,275,41,46,296,33.12626982,0.136739254,0.793064741,0.836363636,0.629807692,0.198384948,0.840334008,0.58906005,0.27027027,0.208333333,0.384615385,0.384615385,0.875,0.376968186,133,19,8,5,7.044090986,0.161299229
22,0.743158762,0.872340426,0.872228216,0.743461318,0.945624674,0.871657456,0.862295082,0.853896104,0.870860927,0.870860927,0.873595506,0.930610378,311,45,39,263,32.88358927,0.136739254,0.748028221,0.848484848,0.601214575,0.167096565,0.837550607,0.579124579,0.242424242,0.2,0.307692308,0.307692308,0.894736842,0.374446218,136,16,9,4,7.063627958,0.161299229
23,0.744549831,0.878419453,0.878451916,0.756903831,0.944773968,0.878419453,0.878419453,0.873111782,0.883792049,0.883792049,0.873111782,0.941840813,289,42,38,289,33.48364782,0.136739254,0.752166097,0.848484848,0.601214575,0.167096565,0.836791498,0.579124579,0.242424242,0.2,0.307692308,0.307692308,0.894736842,0.373598923,136,16,9,4,7.1973207,0.161299229
24,0.719524127,0.881458967,0.881534679,0.762928339,0.948050688,0.881431581,0.87962963,0.874233129,0.885093168,0.885093168,0.87797619,0.943988782,295,41,37,285,33.65368199,0.136739254,0.754788521,0.842424242,0.597925101,0.158316654,0.836791498,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.374177914,135,17,9,4,6.953511,0.161299229
25,0.731673835,0.872340426,0.872412805,0.744660419,0.945732457,0.872297953,0.874626866,0.87987988,0.869436202,0.869436202,0.875389408,0.940851458,281,40,44,293,33.19341969,0.136739254,0.756192526,0.842424242,0.597925101,0.158316654,0.837044534,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.373589494,135,17,9,4,6.979361057,0.161299229
26,0.697690234,0.898176292,0.89823712,0.796455844,0.958163944,0.898176057,0.898330804,0.905198777,0.891566265,0.891566265,0.904907975,0.958202503,295,31,36,296,33.22499585,0.136739254,0.767387924,0.848484848,0.63638664,0.216180211,0.839321862,0.600484262,0.285714286,0.227272727,0.384615385,0.384615385,0.888157895,0.375704709,135,17,8,5,7.006084681,0.161299229
27,0.716205664,0.88449848,0.884286982,0.769085834,0.951781622,0.884411982,0.887573964,0.877192982,0.898203593,0.898203593,0.87037037,0.947390758,282,42,34,300,33.35069108,0.136739254,0.752149703,0.842424242,0.597925101,0.158316654,0.836538462,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.373202475,135,17,9,4,7.162578821,0.161299229
28,0.755458455,0.867781155,0.867839985,0.73616642,0.940442535,0.867744194,0.86553323,0.883280757,0.848484848,0.848484848,0.887195122,0.941559934,291,37,50,280,33.15824676,0.136739254,0.75629078,0.842424242,0.597925101,0.158316654,0.836032389,0.57372814,0.235294118,0.19047619,0.307692308,0.307692308,0.888157895,0.373085598,135,17,9,4,6.797779799,0.161299229
29,0.755237138,0.876899696,0.876820164,0.753831889,0.940318021,0.876865284,0.878923767,0.872403561,0.885542169,0.885542169,0.86809816,0.923728729,283,43,38,294,33.36295128,0.136739254,0.754778333,0.848484848,0.601214575,0.167096565,0.836032389,0.579124579,0.242424242,0.2,0.307692308,0.307692308,0.894736842,0.372879435,136,16,9,4,7.079503536,0.161299229
30,0.750636243,0.876899696,0.876711062,0.753502273,0.940672401,0.876749107,0.872440945,0.873817035,0.871069182,0.871069182,0.882352941,0.936727521,300,40,41,277,32.76649714,0.136739254,0.752374081,0.848484848,0.601214575,0.167096565,0.836538462,0.579124579,0.242424242,0.2,0.307692308,0.307692308,0.894736842,0.373202475,136,16,9,4,7.256468773,0.161299229
