epoch,train_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
66,0.08067230191081762,0.6265023350715637,0.6959698796272278,42,24,18.525983572006226
67,0.07732237363234162,0.6538372039794922,0.6959698796272278,42,25,18.62597131729126
68,0.07552008647471667,0.6585869789123535,0.6959698796272278,42,26,18.56139302253723
69,0.0774979405105114,0.663398265838623,0.6959698796272278,42,27,18.616285800933838
70,0.07653301740065217,0.6250678896903992,0.6959698796272278,42,28,18.649239778518677
71,0.07538443496450782,0.6498836278915405,0.6959698796272278,42,29,18.57473587989807
72,0.07195811970159412,0.6847316026687622,0.6959698796272278,42,30,18.582656383514404
73,0.07458779579028488,0.6817713975906372,0.6959698796272278,42,31,18.886746406555176
74,0.074957365822047,0.6620108485221863,0.6959698796272278,42,32,18.577550411224365
75,0.0707861801609397,0.6281107664108276,0.6959698796272278,42,33,18.545427322387695
76,0.0708722522482276,0.6781700849533081,0.6959698796272278,42,34,18.716461420059204
77,0.07384769730269909,0.6706115007400513,0.6959698796272278,42,35,18.53798818588257
78,0.07145276460796594,0.6740776300430298,0.6959698796272278,42,36,18.58084988594055
79,0.0702291746623814,0.6467359662055969,0.6959698796272278,42,37,18.59122323989868
80,0.0694295478053391,0.6800305247306824,0.6959698796272278,42,38,18.63992214202881
81,0.07053173063322901,0.6855552792549133,0.6959698796272278,42,39,18.63932156562805
82,0.06893865447491407,0.6708971261978149,0.6959698796272278,42,40,18.614140510559082
83,0.06997711248695851,0.666204571723938,0.6959698796272278,42,41,18.66899871826172
84,0.0668199366889894,0.688223659992218,0.6959698796272278,42,42,18.558876276016235
85,0.06772392354905606,0.6618714332580566,0.6959698796272278,42,43,18.625009775161743
86,0.07244349950924515,0.7085309624671936,0.7085309624671936,86,0,18.816415786743164
87,0.07603395227342843,0.6536973714828491,0.7085309624671936,86,1,18.596548795700073
88,0.07059955932199954,0.6846216320991516,0.7085309624671936,86,2,18.505220413208008
89,0.06912710322067142,0.6771436929702759,0.7085309624671936,86,3,18.659931898117065
90,0.06725541837513446,0.6801626086235046,0.7085309624671936,86,4,18.584813356399536
91,0.06689030174165964,0.6885586380958557,0.7085309624671936,86,5,18.555547952651978
92,0.06599872382357716,0.6717592477798462,0.7085309624671936,86,6,18.638396978378296
93,0.06551163867115975,0.6997838020324707,0.7085309624671936,86,7,18.833032369613647
94,0.06480743512511253,0.6435660123825073,0.7085309624671936,86,8,18.64420247077942
95,0.0640971528366208,0.6527722477912903,0.7085309624671936,86,9,18.656837701797485
96,0.06786897964775562,0.6979805827140808,0.7085309624671936,86,10,18.657848834991455
97,0.07560391463339329,0.7039111852645874,0.7085309624671936,86,11,18.6540846824646
98,0.07687254697084427,0.6175211668014526,0.7085309624671936,86,12,18.587610960006714
99,0.09276157300919294,0.663337767124176,0.7085309624671936,86,13,18.634424686431885
100,0.07775144474580883,0.7031059861183167,0.7085309624671936,86,14,18.612330675125122
101,0.06932664224877953,0.6954690217971802,0.7085309624671936,86,15,18.584623098373413
102,0.06488748360425234,0.6840099096298218,0.7085309624671936,86,16,18.598260402679443
103,0.06215793425217271,0.6705704927444458,0.7085309624671936,86,17,18.59668278694153
104,0.06189911440014839,0.6614982485771179,0.7085309624671936,86,18,18.622153997421265
105,0.061428303737193345,0.6495669484138489,0.7085309624671936,86,19,18.623361587524414
106,0.06134856883436442,0.666437029838562,0.7085309624671936,86,20,18.563531398773193
107,0.061004970036447045,0.6632660031318665,0.7085309624671936,86,21,18.551893949508667
108,0.06038980931043625,0.6696245670318604,0.7085309624671936,86,22,18.890400409698486
109,0.06003761887550354,0.6579462289810181,0.7085309624671936,86,23,18.58006501197815
110,0.05793332243338227,0.6719797253608704,0.7085309624671936,86,24,18.593708992004395
111,0.0606814319267869,0.6291850805282593,0.7085309624671936,86,25,18.55243158340454
112,0.059103458747267724,0.678154468536377,0.7085309624671936,86,26,18.549304008483887
113,0.05732840849086642,0.6638938188552856,0.7085309624671936,86,27,18.589969158172607
114,0.05749077033251524,0.6729936599731445,0.7085309624671936,86,28,18.859395742416382
115,0.0568816052749753,0.6612750291824341,0.7085309624671936,86,29,18.648887634277344
116,0.05770827326923609,0.6198292970657349,0.7085309624671936,86,30,18.65315079689026
117,0.05685123261064291,0.6548188924789429,0.7085309624671936,86,31,18.584670305252075
118,0.056506166234612465,0.6325212717056274,0.7085309624671936,86,32,18.657282829284668
119,0.05613481914624572,0.6855736970901489,0.7085309624671936,86,33,18.632627725601196
120,0.06072607701644302,0.7098813652992249,0.7098813652992249,120,0,18.76974129676819
121,0.058478477876633406,0.6911755204200745,0.7098813652992249,120,1,18.577701330184937
122,0.056884252559393646,0.7007031440734863,0.7098813652992249,120,2,18.546181678771973
123,0.05982746109366417,0.6543267965316772,0.7098813652992249,120,3,18.604650735855103
124,0.05700316950678826,0.71479731798172,0.71479731798172,124,0,18.850525379180908
125,0.057179554272443055,0.6570097208023071,0.71479731798172,124,1,18.671056985855103
126,0.05648918328806758,0.66401606798172,0.71479731798172,124,2,18.566059827804565
127,0.05512166153639555,0.6847540140151978,0.71479731798172,124,3,18.569555044174194
128,0.05476277219131589,0.6762896776199341,0.71479731798172,124,4,18.551653385162354
129,0.05367798851802945,0.6753048896789551,0.71479731798172,124,5,18.49357032775879
130,0.05475636888295412,0.7161232233047485,0.7161232233047485,130,0,18.843676328659058
131,0.05568841127678752,0.6904059648513794,0.7161232233047485,130,1,18.61252522468567
132,0.053561956901103255,0.6795117259025574,0.7161232233047485,130,2,18.61479163169861
133,0.053521815408021214,0.7222278714179993,0.7222278714179993,133,0,18.74594235420227
134,0.05936877802014351,0.6430762410163879,0.7222278714179993,133,1,18.857322931289673
135,0.05622047213837504,0.6568416357040405,0.7222278714179993,133,2,18.59714102745056
136,0.05722640892490745,0.6871030926704407,0.7222278714179993,133,3,18.572933197021484
137,0.06169526614248753,0.6856292486190796,0.7222278714179993,133,4,18.593939065933228
138,0.05995238563045859,0.6995745301246643,0.7222278714179993,133,5,18.57459020614624
139,0.05636968500912189,0.671280026435852,0.7222278714179993,133,6,18.591361045837402
140,0.054762675706297156,0.6538772583007812,0.7222278714179993,133,7,18.606707096099854
141,0.052205467130988836,0.7059421539306641,0.7222278714179993,133,8,18.83136010169983
142,0.051215807907283306,0.681963324546814,0.7222278714179993,133,9,18.67881155014038
143,0.0512495351023972,0.6936181783676147,0.7222278714179993,133,10,18.564390182495117
144,0.05177167765796185,0.6737114787101746,0.7222278714179993,133,11,18.65199613571167
145,0.0512896966189146,0.6782407164573669,0.7222278714179993,133,12,18.531466484069824
146,0.05057552633807063,0.6722270250320435,0.7222278714179993,133,13,18.621413230895996
147,0.05075936233624816,0.6919602155685425,0.7222278714179993,133,14,18.611817121505737
148,0.05317898811772466,0.6642497181892395,0.7222278714179993,133,15,18.524977207183838
149,0.05252885464578867,0.6783013343811035,0.7222278714179993,133,16,18.631744384765625
150,0.05304366098716855,0.6481956243515015,0.7222278714179993,133,17,18.536226987838745
151,0.05441502770408988,0.6500354409217834,0.7222278714179993,133,18,18.638633251190186
152,0.05277093555778265,0.6394795775413513,0.7222278714179993,133,19,18.59072494506836
153,0.05644391728565097,0.6883522272109985,0.7222278714179993,133,20,18.614550828933716
154,0.05522401900961995,0.65179044008255,0.7222278714179993,133,21,18.581448793411255
155,0.05546409199014306,0.7010893821716309,0.7222278714179993,133,22,18.86418128013611
156,0.05210800860077143,0.6838005185127258,0.7222278714179993,133,23,18.619295835494995
157,0.04939060052856803,0.681779146194458,0.7222278714179993,133,24,18.639419555664062
158,0.04958131825551391,0.6708427667617798,0.7222278714179993,133,25,18.594845294952393
159,0.05058027887716889,0.6786490082740784,0.7222278714179993,133,26,18.597517013549805
160,0.05161506980657578,0.6807889342308044,0.7222278714179993,133,27,18.58869743347168
161,0.0534058379009366,0.6793570518493652,0.7222278714179993,133,28,18.600165843963623
162,0.05161467520520091,0.6813229322433472,0.7222278714179993,133,29,18.649051666259766
163,0.05407358529046178,0.673255443572998,0.7222278714179993,133,30,18.636610507965088
164,0.049716888926923275,0.680256187915802,0.7222278714179993,133,31,18.60374116897583
165,0.05144276041537523,0.7014387845993042,0.7222278714179993,133,32,18.625109910964966
166,0.04963793037459254,0.6633976101875305,0.7222278714179993,133,33,18.633203506469727
167,0.05074381027370691,0.6695200204849243,0.7222278714179993,133,34,18.546602725982666
168,0.04956404296681285,0.669495701789856,0.7222278714179993,133,35,18.58187747001648
169,0.048583236243575814,0.6756894588470459,0.7222278714179993,133,36,18.552517890930176
170,0.050019101984798905,0.6625558733940125,0.7222278714179993,133,37,18.626492977142334
171,0.049229697417467834,0.6765466928482056,0.7222278714179993,133,38,18.518126726150513
172,0.048278382327407596,0.6816073060035706,0.7222278714179993,133,39,18.549811601638794
173,0.05023453487083316,0.6781424283981323,0.7222278714179993,133,40,18.74753475189209
174,0.04869335275143385,0.6823577880859375,0.7222278714179993,133,41,18.61449408531189
175,0.04845469798892736,0.6787754893302917,0.7222278714179993,133,42,18.664153814315796
176,0.04743034476414323,0.6525073051452637,0.7222278714179993,133,43,18.823837280273438
177,0.04845877820625901,0.7157896161079407,0.7222278714179993,133,44,18.56088948249817
178,0.049157232977449894,0.6847267746925354,0.7222278714179993,133,45,18.64543890953064
179,0.04792220974341035,0.6879032850265503,0.7222278714179993,133,46,18.64008617401123
180,0.04818570241332054,0.687210202217102,0.7222278714179993,133,47,18.5937237739563
181,0.04977565184235573,0.6940435171127319,0.7222278714179993,133,48,18.56372046470642
182,0.047469560615718366,0.6653324961662292,0.7222278714179993,133,49,18.608940362930298
183,0.04833024833351374,0.6588884592056274,0.7222278714179993,133,50,18.567359685897827
