epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
11,0.105244047,0.746200608,0.745599896,0.491124732,0.827182451,0.745560637,229,83,84,262,0.757225434,0.733974359,0.163787877,0.606060606,0.66923436,0.369225784,0.839558045,0.601315936,41,61,4,59,0.936507937,0.401960784
12,0.115799077,0.718844985,0.718467634,0.436771534,0.799173271,0.718370794,250,94,91,223,0.710191083,0.726744186,0.102887533,0.781818182,0.741596639,0.527101636,0.842359166,0.752252252,93,9,27,36,0.571428571,0.911764706
13,0.096094613,0.778115502,0.778235642,0.556574142,0.855749686,0.778107302,258,68,78,254,0.765060241,0.791411043,0.144795264,0.642424242,0.695611578,0.407050195,0.866324308,0.641105991,48,54,5,58,0.920634921,0.470588235
14,0.090828503,0.79787234,0.797022735,0.594554984,0.87623744,0.797231201,244,69,64,281,0.814492754,0.779552716,0.096495137,0.793939394,0.796918768,0.580874968,0.85620915,0.787371134,80,22,12,51,0.80952381,0.784313725
15,0.079321653,0.816109422,0.816141984,0.632006312,0.899076755,0.815955969,278,63,58,259,0.8170347,0.815249267,0.095690831,0.812121212,0.817693744,0.620686734,0.859010271,0.806550433,81,21,10,53,0.841269841,0.794117647
16,0.072822477,0.832826748,0.833166778,0.665840851,0.913553002,0.832727844,282,60,50,266,0.841772152,0.824561404,0.098833502,0.8,0.78968254,0.577659609,0.860255213,0.788797952,85,17,16,47,0.746031746,0.833333333
17,0.069325734,0.838905775,0.838685828,0.677709953,0.923566379,0.838785133,267,56,50,285,0.850746269,0.826625387,0.132101429,0.775757576,0.739729225,0.512870581,0.851384998,0.748858447,91,11,26,37,0.587301587,0.892156863
18,0.068745476,0.85106383,0.851049669,0.702008491,0.927974523,0.850996377,273,48,50,287,0.851632047,0.85046729,0.103498428,0.775757576,0.776143791,0.541038183,0.854652972,0.768091168,79,23,14,49,0.777777778,0.774509804
19,0.083326774,0.808510638,0.808518508,0.61685451,0.894711534,0.808397349,258,61,65,274,0.808259587,0.808777429,0.107023739,0.793939394,0.769607843,0.55571893,0.851384998,0.775743524,89,13,21,42,0.666666667,0.87254902
20,0.067764095,0.85106383,0.851087449,0.701915211,0.927819458,0.850926106,270,47,51,290,0.850439883,0.851735016,0.110561956,0.806060606,0.791549953,0.586856265,0.852785559,0.793297839,87,15,17,46,0.73015873,0.852941176
21,0.067704639,0.870820669,0.870124212,0.740670785,0.929963849,0.87031717,266,44,41,307,0.882183908,0.858064516,0.107071722,0.8,0.792717087,0.580575715,0.846093993,0.790003471,84,18,15,48,0.761904762,0.823529412
22,0.057177071,0.87993921,0.87974026,0.759068706,0.949104824,0.87951595,309,41,38,270,0.876623377,0.882857143,0.113118149,0.775757576,0.770074697,0.533143268,0.842514784,0.765813802,81,21,16,47,0.746031746,0.794117647
23,0.05421328,0.87993921,0.878388666,0.758522267,0.954480466,0.879094476,262,44,35,317,0.900568182,0.85620915,0.134481405,0.775757576,0.745798319,0.514089072,0.844070962,0.753083923,89,13,24,39,0.619047619,0.87254902
24,0.04919733,0.916413374,0.9161049,0.832691192,0.963510602,0.916292539,314,25,30,289,0.905956113,0.926253687,0.11180832,0.781818182,0.778011204,0.547649246,0.850295674,0.772727273,81,21,15,48,0.761904762,0.794117647
25,0.038555838,0.919452888,0.919709513,0.840378502,0.979299098,0.919421435,296,36,17,309,0.947852761,0.891566265,0.106461734,0.793939394,0.784780579,0.56630976,0.865079365,0.783029084,84,18,16,47,0.746031746,0.823529412
26,0.040700116,0.922492401,0.921947836,0.844986605,0.974343322,0.922319984,288,30,21,319,0.938235294,0.905660377,0.115885852,0.806060606,0.800653595,0.594862125,0.855897915,0.796923077,84,18,14,49,0.777777778,0.823529412
27,0.039302704,0.930091185,0.929981864,0.859963728,0.976955178,0.929981864,293,23,23,319,0.932748538,0.92721519,0.132838069,0.757575758,0.779645191,0.544252941,0.856364768,0.755555556,70,32,8,55,0.873015873,0.68627451
28,0.047450735,0.905775076,0.906648658,0.812891337,0.967219257,0.905767241,301,40,22,295,0.930599369,0.882697947,0.116345233,0.781818182,0.768907563,0.537815126,0.851384998,0.768907563,84,18,18,45,0.714285714,0.823529412
29,0.037822662,0.920972644,0.921025158,0.842096998,0.978491643,0.920971914,302,29,23,304,0.929663609,0.912386707,0.121658427,0.775757576,0.767040149,0.529648021,0.855119826,0.764549346,82,20,17,46,0.73015873,0.803921569
30,0.042172792,0.902735562,0.902944112,0.805888224,0.973488209,0.902735562,297,27,37,297,0.889221557,0.916666667,0.115037533,0.775757576,0.776143791,0.541038183,0.854186119,0.768091168,79,23,14,49,0.777777778,0.774509804
31,0.038334909,0.922492401,0.922509892,0.844632452,0.978047944,0.922296961,320,27,24,287,0.922829582,0.922190202,0.11974435,0.775757576,0.773109244,0.536940216,0.854341737,0.766993626,80,22,15,48,0.761904762,0.784313725
32,0.042706947,0.907294833,0.907241953,0.81440482,0.971929338,0.907200311,309,31,30,288,0.905660377,0.908823529,0.113423627,0.787878788,0.78898226,0.566192114,0.857142857,0.780626781,80,22,13,50,0.793650794,0.784313725
33,0.045212549,0.904255319,0.90425059,0.808175686,0.968713247,0.90406898,312,33,30,283,0.904153355,0.904347826,0.110816287,0.781818182,0.774976657,0.544058682,0.856676004,0.771538462,82,20,16,47,0.746031746,0.803921569
34,0.037079664,0.931610942,0.932027146,0.86279189,0.979895877,0.931289579,329,26,19,284,0.937293729,0.926760563,0.119657501,0.787878788,0.770774977,0.546938643,0.856831622,0.773182514,86,16,19,44,0.698412698,0.843137255
35,0.04319055,0.924012158,0.923972394,0.848070162,0.97124366,0.924000924,300,27,23,308,0.930513595,0.917431193,0.120652736,0.787878788,0.776844071,0.552058256,0.856676004,0.775997828,84,18,17,46,0.73015873,0.823529412
