epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.677129725,0.849772382,0.849547804,0.699005302,0.934920635,0.849500689,0.843106181,0.841772152,0.844444444,0.844444444,0.854651163,0.918455726,294,50,49,266,43.34470677,1.985589504,0.886922,0.859756098,0.607488538,0.185797395,0.744523688,0.590311719,0.258064516,0.222222222,0.307692308,0.307692308,0.907284768,0.251530421,137,14,9,4,7.835851908,2.805386066
12,0.624387208,0.860394537,0.860346543,0.720752842,0.943905562,0.860368494,0.862275449,0.859701493,0.864864865,0.864864865,0.855828221,0.937428595,279,47,45,288,43.21148419,1.985589504,0.940135436,0.835365854,0.559093225,0.097573434,0.713448803,0.545146379,0.181818182,0.15,0.230769231,0.230769231,0.887417219,0.179227931,134,17,10,3,7.799548388,2.805386066
13,0.53253612,0.899848255,0.897565961,0.797767335,0.959666481,0.898672072,0.909589041,0.897297297,0.922222222,0.922222222,0.872909699,0.962987769,261,38,28,332,43.61602497,1.985589504,0.812438899,0.87804878,0.582272033,0.164544065,0.75649516,0.582272033,0.230769231,0.230769231,0.230769231,0.230769231,0.933774834,0.218742457,141,10,10,3,7.879774332,2.805386066
14,0.513010815,0.893778452,0.893799521,0.787533743,0.963856643,0.893758637,0.895209581,0.897897898,0.892537313,0.892537313,0.895061728,0.964654495,290,34,36,299,42.90765619,1.985589504,0.823607799,0.890243902,0.588894549,0.192009722,0.748344371,0.595394737,0.25,0.272727273,0.230769231,0.230769231,0.947019868,0.220658465,143,8,10,3,7.816504478,2.805386066
15,0.419123533,0.913505311,0.913576153,0.827114211,0.976897143,0.913504514,0.913242009,0.906344411,0.920245399,0.920245399,0.906906907,0.973041493,302,31,26,300,43.02829003,1.985589504,0.79629504,0.890243902,0.588894549,0.192009722,0.751400917,0.595394737,0.25,0.272727273,0.230769231,0.230769231,0.947019868,0.245982593,143,8,10,3,7.910485744,2.805386066
16,0.375293599,0.940819423,0.939696212,0.880993162,0.980777068,0.940388964,0.945454545,0.936288089,0.95480226,0.95480226,0.924590164,0.982979987,282,23,16,338,42.91367507,1.985589504,0.880229313,0.896341463,0.592205807,0.208203516,0.746816098,0.60256593,0.260869565,0.3,0.230769231,0.230769231,0.953642384,0.228097407,144,7,10,3,7.727390528,2.805386066
17,0.33703582,0.945371775,0.945122626,0.890655938,0.984501199,0.945293043,0.943217666,0.949206349,0.937304075,0.937304075,0.952941176,0.97812357,324,16,20,299,43.25675988,1.985589504,0.86384226,0.890243902,0.588894549,0.192009722,0.75063678,0.595394737,0.25,0.272727273,0.230769231,0.230769231,0.947019868,0.220703071,143,8,10,3,7.879138708,2.805386066
18,0.340086935,0.931714719,0.931515431,0.863675577,0.984997697,0.931663736,0.933530281,0.921282799,0.946107784,0.946107784,0.916923077,0.985170379,298,27,18,316,42.77290034,1.985589504,0.891765513,0.896341463,0.592205807,0.208203516,0.742231279,0.60256593,0.260869565,0.3,0.230769231,0.230769231,0.953642384,0.210702729,144,7,10,3,7.761508226,2.805386066
19,0.39200419,0.930197269,0.929964049,0.860292974,0.979304941,0.930112138,0.927672956,0.933544304,0.921875,0.921875,0.938053097,0.975600219,318,21,25,295,43.01230931,1.985589504,0.926327278,0.859756098,0.572338258,0.131724737,0.739174733,0.564986737,0.206896552,0.1875,0.230769231,0.230769231,0.913907285,0.223907182,138,13,10,3,7.672548294,2.805386066
20,0.363167141,0.928679818,0.928572087,0.85764201,0.982950149,0.928647615,0.930163447,0.917888563,0.942771084,0.942771084,0.914373089,0.981046927,299,28,19,313,42.53945637,1.985589504,0.891331039,0.890243902,0.553744269,0.127507345,0.741467142,0.561497326,0.181818182,0.222222222,0.153846154,0.153846154,0.953642384,0.202680199,144,7,11,2,7.862953663,2.805386066
21,0.358507113,0.934749621,0.934693896,0.869507945,0.98263601,0.934734592,0.935724963,0.931547619,0.93993994,0.93993994,0.929447853,0.982413222,303,23,20,313,42.90130687,1.985589504,0.872569001,0.884146341,0.550433011,0.113879271,0.739174733,0.555808981,0.173913043,0.2,0.153846154,0.153846154,0.947019868,0.195595608,143,8,11,2,7.977064848,2.805386066
22,0.367741957,0.936267071,0.93628643,0.872548749,0.981172396,0.93626575,0.93597561,0.933130699,0.93883792,0.93883792,0.93373494,0.977754373,310,22,20,307,42.55153465,1.985589504,0.861902958,0.87804878,0.547121752,0.101781658,0.739174733,0.550438596,0.166666667,0.181818182,0.153846154,0.153846154,0.940397351,0.216473298,142,9,11,2,8.050040722,2.805386066
23,0.289461297,0.95447648,0.954681192,0.909085925,0.98893528,0.954463792,0.953703704,0.944954128,0.962616822,0.962616822,0.946745562,0.986404159,320,18,12,309,43.38777399,1.985589504,0.86358532,0.884146341,0.550433011,0.113879271,0.742231279,0.555808981,0.173913043,0.2,0.153846154,0.153846154,0.947019868,0.240561021,143,8,11,2,7.666032553,2.805386066
24,0.364122267,0.942336874,0.942376818,0.884631343,0.982064186,0.942306983,0.940993789,0.938080495,0.943925234,0.943925234,0.940828402,0.975579228,318,20,18,303,43.23467803,1.985589504,0.874820411,0.884146341,0.585583291,0.177568821,0.738155884,0.588646865,0.24,0.25,0.230769231,0.230769231,0.940397351,0.211313859,142,9,10,3,7.749540806,2.805386066
25,0.33183886,0.942336874,0.942568689,0.884770363,0.985506177,0.942306983,0.943620178,0.952095808,0.935294118,0.935294118,0.94984326,0.984113115,303,16,22,318,43.15940738,1.985589504,0.853874326,0.884146341,0.585583291,0.177568821,0.737901172,0.588646865,0.24,0.25,0.230769231,0.230769231,0.940397351,0.207641301,142,9,10,3,7.946890831,2.805386066
