epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.630888469,0.895295903,0.895433247,0.790502002,0.962292693,0.895199375,0.892018779,0.885093168,0.899053628,0.899053628,0.891812865,0.956924336,305,37,32,285,54.99630141,0.581681252,1.31159597,0.902439024,0.595517066,0.226612579,0.787060621,0.610219846,0.272727273,0.333333333,0.230769231,0.230769231,0.960264901,0.273409204,145,6,10,3,9.487812281,0.737145424
12,0.581647026,0.916540212,0.91656995,0.833116877,0.969736745,0.916539444,0.916286149,0.912121212,0.920489297,0.920489297,0.912650602,0.966349048,303,29,26,301,54.76646876,0.581681252,1.379869934,0.87804878,0.652572593,0.270447857,0.812277127,0.63310962,0.333333333,0.294117647,0.384615385,0.384615385,0.920529801,0.283889124,139,12,8,5,9.138513803,0.737145424
13,0.839104189,0.892261002,0.892303086,0.784541128,0.957360663,0.89225207,0.893233083,0.897280967,0.889221557,0.889221557,0.895384615,0.959072717,291,34,37,297,54.46455359,0.581681252,1.832215761,0.823170732,0.657921549,0.226768679,0.736627611,0.595818815,0.292682927,0.214285714,0.461538462,0.461538462,0.854304636,0.190591523,129,22,7,6,9.348894596,0.737145424
14,0.593960514,0.916540212,0.9166974,0.833087614,0.972639683,0.916490986,0.914463453,0.907407407,0.921630094,0.921630094,0.911764706,0.966210223,310,30,25,294,54.41355681,0.581681252,1.195655292,0.896341463,0.592205807,0.208203516,0.7845135,0.60256593,0.260869565,0.3,0.230769231,0.230769231,0.953642384,0.26309415,144,7,10,3,9.233852625,0.737145424
15,0.288914377,0.946889226,0.946936482,0.893988253,0.989582566,0.946887269,0.947209653,0.937313433,0.957317073,0.957317073,0.936555891,0.987875645,310,21,14,314,54.28356576,0.581681252,1.467864717,0.902439024,0.560366786,0.161357572,0.789098319,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.292276026,146,5,11,2,9.260366917,0.737145424
16,0.330359696,0.949924127,0.950101401,0.899912501,0.98728337,0.949901517,0.948837209,0.941538462,0.95625,0.95625,0.943952802,0.983425453,320,19,14,306,54.43563271,0.581681252,1.253952554,0.902439024,0.560366786,0.161357572,0.781966378,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.264595819,146,5,11,2,9.014450788,0.737145424
17,0.314892684,0.946889226,0.94686838,0.894107425,0.987367597,0.946876994,0.947683109,0.935103245,0.960606061,0.960606061,0.933130699,0.982740442,307,22,13,317,54.67348337,0.581681252,1.241369554,0.908536585,0.669128884,0.350909812,0.769230769,0.675247525,0.4,0.416666667,0.384615385,0.384615385,0.953642384,0.277067676,144,7,8,5,9.070789099,0.737145424
18,0.358800877,0.95599393,0.956006449,0.911979292,0.985817596,0.955987444,0.955453149,0.95398773,0.956923077,0.956923077,0.95508982,0.98047145,319,15,14,311,55.5675559,0.581681252,1.172964292,0.865853659,0.645950076,0.24639601,0.753948039,0.619087838,0.3125,0.263157895,0.384615385,0.384615385,0.907284768,0.228467295,137,14,8,5,9.378953695,0.737145424
19,0.305854869,0.952959029,0.952459879,0.905714608,0.989274964,0.952802094,0.955523673,0.948717949,0.962427746,0.962427746,0.942492013,0.990475133,295,18,13,333,54.3751924,0.581681252,1.207233746,0.908536585,0.633978604,0.302527762,0.7845135,0.64932288,0.347826087,0.4,0.307692308,0.307692308,0.960264901,0.26344831,145,6,9,4,9.177700043,0.737145424
20,0.222934824,0.969650986,0.969725949,0.939148235,0.992677496,0.969565137,0.967948718,0.96485623,0.971061093,0.971061093,0.968390805,0.990524768,337,11,9,302,54.22361755,0.581681252,1.224110945,0.902439024,0.525216505,0.079248578,0.814060112,0.529749104,0.111111111,0.2,0.076923077,0.076923077,0.973509934,0.265058599,147,4,12,1,9.100135803,0.737145424
21,0.189337949,0.963581184,0.963602115,0.927178609,0.995187171,0.963580429,0.963414634,0.960486322,0.966360856,0.966360856,0.960843373,0.99493295,319,13,11,316,54.32817078,0.581681252,1.155598965,0.896341463,0.521905247,0.063042602,0.794701987,0.525123488,0.105263158,0.166666667,0.076923077,0.076923077,0.966887417,0.260553122,146,5,12,1,9.145370722,0.737145424
22,0.171286925,0.966616085,0.966708126,0.933295879,0.995927769,0.966612318,0.966966967,0.972809668,0.96119403,0.96119403,0.972222222,0.996156867,315,9,13,322,54.19287229,0.581681252,1.191620405,0.902439024,0.595517066,0.226612579,0.781202241,0.610219846,0.272727273,0.333333333,0.230769231,0.230769231,0.960264901,0.262513274,145,6,10,3,9.030084848,0.737145424
23,0.114106008,0.984825493,0.98494421,0.969592924,0.997903273,0.984787346,0.984025559,0.98089172,0.987179487,0.987179487,0.982708934,0.997213761,341,6,4,308,54.1106801,0.581681252,1.244822202,0.896341463,0.557055527,0.143113491,0.794192562,0.567550799,0.19047619,0.25,0.153846154,0.153846154,0.960264901,0.26708761,145,6,11,2,9.306687117,0.737145424
24,0.129979952,0.975720789,0.975696109,0.951392218,0.997561313,0.975696109,0.97492163,0.97492163,0.97492163,0.97492163,0.976470588,0.997259214,332,8,8,311,53.96056509,0.581681252,1.404828061,0.896341463,0.592205807,0.208203516,0.779419256,0.60256593,0.260869565,0.3,0.230769231,0.230769231,0.953642384,0.263307183,144,7,10,3,9.086760521,0.737145424
25,0.118828141,0.97875569,0.978549927,0.957409322,0.998125542,0.978695596,0.979827089,0.977011494,0.98265896,0.98265896,0.974440895,0.998278713,305,8,6,340,54.40178323,0.581681252,1.272362361,0.902439024,0.595517066,0.226612579,0.789607743,0.610219846,0.272727273,0.333333333,0.230769231,0.230769231,0.960264901,0.264424437,145,6,10,3,9.201253891,0.737145424
26,0.073141478,0.990895296,0.990889233,0.981778466,0.999571421,0.990889233,0.99112426,0.99112426,0.99112426,0.99112426,0.990654206,0.999590299,318,3,3,335,54.42872024,0.581681252,1.272597059,0.902439024,0.525216505,0.079248578,0.797758533,0.529749104,0.111111111,0.2,0.076923077,0.076923077,0.973509934,0.259510928,147,4,12,1,9.000811815,0.737145424
27,0.104605622,0.986342944,0.986321936,0.972724513,0.998351264,0.986341812,0.986466165,0.982035928,0.990936556,0.990936556,0.981707317,0.998257765,322,6,3,328,53.85698843,0.581681252,1.362924272,0.896341463,0.592205807,0.208203516,0.782985227,0.60256593,0.260869565,0.3,0.230769231,0.230769231,0.953642384,0.256540993,144,7,10,3,9.147291183,0.737145424
28,0.102393255,0.981790592,0.981562073,0.963471395,0.998669476,0.981726592,0.980645161,0.98381877,0.977491961,0.977491961,0.985632184,0.998596101,343,5,7,304,54.15949225,0.581681252,1.243938533,0.896341463,0.521905247,0.063042602,0.793173714,0.525123488,0.105263158,0.166666667,0.076923077,0.076923077,0.966887417,0.25271071,146,5,12,1,9.095835209,0.737145424
29,0.138879359,0.97875569,0.97841067,0.957273618,0.997499305,0.978627687,0.98028169,0.97752809,0.983050847,0.983050847,0.973770492,0.997946442,297,8,6,348,53.97188115,0.581681252,1.268114899,0.902439024,0.560366786,0.161357572,0.775853286,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.271262412,146,5,11,2,9.03593874,0.737145424
30,0.074784431,0.989377845,0.989609072,0.978857209,0.999349991,0.98937158,0.98911353,0.981481481,0.996865204,0.996865204,0.982352941,0.999292931,334,6,1,318,53.80719733,0.581681252,1.355853088,0.902439024,0.560366786,0.161357572,0.768211921,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.271068028,146,5,11,2,9.063483,0.737145424
31,0.152573756,0.968133536,0.967527408,0.935810269,0.996628453,0.967884767,0.970711297,0.966666667,0.974789916,0.974789916,0.960264901,0.997024255,290,12,9,348,54.19036889,0.581681252,1.243715297,0.902439024,0.560366786,0.161357572,0.799286806,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.263047608,146,5,11,2,9.27873683,0.737145424
32,0.056705082,0.992412747,0.992378049,0.984937556,0.999742097,0.992411628,0.992503748,0.985119048,1,1,0.984756098,0.99974369,323,5,0,331,53.92123413,0.581681252,1.305964301,0.902439024,0.525216505,0.079248578,0.788843607,0.529749104,0.111111111,0.2,0.076923077,0.076923077,0.973509934,0.254169618,147,4,12,1,9.133963108,0.737145424
33,0.131152599,0.980273141,0.979359163,0.960236939,0.996709364,0.980060839,0.982118294,0.975409836,0.988919668,0.988919668,0.969798658,0.996729363,289,9,4,357,53.98934555,0.581681252,1.319370992,0.890243902,0.518593989,0.049700855,0.776872134,0.520779221,0.1,0.142857143,0.076923077,0.076923077,0.960264901,0.27833001,145,6,12,1,8.924016714,0.737145424
34,0.083047727,0.993930197,0.993925578,0.987878453,0.998894722,0.993930071,0.993902439,0.996941896,0.990881459,0.990881459,0.996969697,0.998735155,329,1,3,326,53.89297748,0.581681252,1.279452914,0.896341463,0.521905247,0.063042602,0.780947529,0.525123488,0.105263158,0.166666667,0.076923077,0.076923077,0.966887417,0.281030768,146,5,12,1,9.223639488,0.737145424
35,0.096521405,0.981790592,0.981592458,0.963496351,0.998785758,0.981739082,0.980769231,0.98392283,0.977635783,0.977635783,0.985549133,0.998642813,341,5,7,306,53.9966805,0.581681252,1.32287252,0.890243902,0.518593989,0.049700855,0.784258788,0.520779221,0.1,0.142857143,0.076923077,0.076923077,0.960264901,0.26378068,145,6,12,1,9.111733913,0.737145424
36,0.079107483,0.984825493,0.984939703,0.969601901,0.99916896,0.98479184,0.984076433,0.980952381,0.987220447,0.987220447,0.98265896,0.999051111,340,6,4,309,54.08192277,0.581681252,1.302634992,0.896341463,0.557055527,0.143113491,0.784004075,0.567550799,0.19047619,0.25,0.153846154,0.153846154,0.960264901,0.272627041,145,6,11,2,9.180460215,0.737145424
37,0.095667225,0.990895296,0.990892758,0.981785517,0.998839138,0.990892758,0.991044776,0.991044776,0.991044776,0.991044776,0.990740741,0.998910035,321,3,3,332,53.8671205,0.581681252,1.266931371,0.890243902,0.518593989,0.049700855,0.790117168,0.520779221,0.1,0.142857143,0.076923077,0.076923077,0.960264901,0.262718608,145,6,12,1,9.181078672,0.737145424
